GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
7358	0.9995	0.9693357	0.214	-0.038441	-0.0082355	6118.17	UGDH	UDP-glucose 6-dehydrogenase
3093	0.9995	0.6164379	0.193	-0.500905	-0.0966184	1469.51	UBE2K	ubiquitin conjugating enzyme E2 K
23244	0.9995	0.8255571	0.673	-0.220403	-0.1482602	14.4	PDS5A	PDS5 cohesin associated factor A
54502	0.9995	0.8636865	0.465	-0.171683	-0.079783	53.22	RBM47	RNA binding motif protein 47
323	0.9995	0.1477835	0.357	1.447405	0.5171633	112.79	APBB2	amyloid beta precursor protein binding family B member 2
23142	0.9995	0.9683917	0.22	-0.039625	-0.0087226	377.67	DCUN1D4	defective in cullin neddylation 1 domain containing 4
6443	0.9995	0.7597327	0.267	0.305832	0.0815118	146.2	SGCB	sarcoglycan beta
26511	0.9995	0.1657794	0.3	-1.385894	-0.4158775	169.91	CHIC2	cysteine rich hydrophobic domain 2
3815	0.9995	0.3558619	1.366	-0.923279	-1.2615952	9.8	KIT	KIT proto-oncogene, receptor tyrosine kinase
10606	0.9995	0.4633755	0.184	0.7333	0.1351801	781.24	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
6731	0.9995	0.4319244	0.275	-0.785903	-0.215944	363.18	SRP72	signal recognition particle 72
79799	0.9995	0.6254635	0.441	-0.488122	-0.2153725	50.13	UGT2A3	UDP glucuronosyltransferase family 2 member A3
7364	0.9995	0.9663579	0.193	-0.042177	-0.0081512	17660.29	UGT2B7	UDP glucuronosyltransferase family 2 member B7
27284	0.9995	0.9439902	0.208	-0.070256	-0.014587	714.19	SULT1B1	sulfotransferase family 1B member 1
1633	0.9995	0.5390704	0.433	-0.614219	-0.2660349	50.92	DCK	deoxycytidine kinase
213	0.9995	0.6538944	0.21	0.448359	0.0943566	106067.64	ALB	albumin
174	0.9995	0.5364625	0.424	-0.618171	-0.2622907	96.45	AFP	alpha fetoprotein
3576	0.9995	0.6191923	0.807	-0.496995	-0.4008312	1483.95	CXCL8	C-X-C motif chemokine ligand 8
2919	0.9995	0.5283393	0.189	-0.630543	-0.1193452	2528.99	CXCL1	C-X-C motif chemokine ligand 1
2920	0.9995	0.5809682	0.291	-0.551971	-0.1607711	147.44	CXCL2	C-X-C motif chemokine ligand 2
2069	0.9995	0.4965192	0.997	0.679977	0.6782169	25.32	EREG	epiregulin
374	0.9995	0.9560453	1.207	-0.055117	-0.0665274	65.19	AREG	amphiregulin
9908	0.9995	0.5292225	0.249	-0.629193	-0.1569571	587.52	G3BP2	G3BP stress granule assembly factor 2
8615	0.9995	0.9676078	0.189	-0.040609	-0.0076846	567.43	USO1	USO1 vesicle transport factor
58478	0.9995	0.9980526	0.226	-0.002441	-0.0005522	272.37	ENOPH1	enolase-phosphatase 1
53343	0.9995	0.1328591	0.173	1.502922	0.2595633	1250.56	NUDT9	nudix hydrolase 9
6696	0.9995	0.5219308	0.369	-0.640372	-0.2363742	168.53	SPP1	secreted phosphoprotein 1
9429	0.9995	0.9892204	0.425	0.013511	0.0057396	46.09	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
55008	0.9995	0.0754478	0.539	-1.777732	-0.9582532	43.66	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
51191	0.9995	0.9149743	0.369	-0.106766	-0.0393649	62.69	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
6622	0.9995	0.5509955	0.424	-0.596269	-0.2525443	122.15	SNCA	synuclein alpha
128	0.9995	0.4381434	0.821	0.775332	0.6367108	10.53	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
124	0.9995	0.9326648	0.177	-0.084493	-0.0149945	20105.21	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
125	0.9995	0.5827938	0.193	-0.549308	-0.1062598	51301.37	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
126	0.9995	0.9067305	0.309	0.117163	0.0361657	178.02	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
79982	0.9995	0.7781635	0.201	0.281713	0.0565369	579.72	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14
3015	0.9995	0.1752757	0.162	1.355445	0.2189446	1698.82	H2AZ1	H2A.Z variant histone 1
4790	0.9995	0.7487783	0.193	0.320251	0.0617791	549.57	NFKB1	nuclear factor kappa B subunit 1
9061	0.9995	0.7739144	0.283	-0.287259	-0.0813865	217.12	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
3033	0.9995	0.7228842	0.338	-0.354607	-0.1197964	158.31	HADH	hydroxyacyl-CoA dehydrogenase
58505	0.9995	0.6812818	0.185	0.410715	0.0761356	723.91	OSTC	oligosaccharyltransferase complex non-catalytic subunit
79071	0.9995	0.832698	0.389	0.211243	0.0821365	86.93	ELOVL6	ELOVL fatty acid elongase 6
100093630	0.9995	0.5315163	0.168	0.625693	0.1050623	2266.22	SNHG8	small nucleolar RNA host gene 8
308	0.9995	0.3069752	0.228	1.02159	0.2330826	3008.49	ANXA5	annexin A5
890	0.9995	0.3163005	0.799	-1.002089	-0.8003554	17.54	CCNA2	cyclin A2
2247	0.9995	0.9450987	0.33	0.068863	0.0227161	186.47	FGF2	fibroblast growth factor 2
60592	0.9995	0.2664613	0.231	1.111249	0.2563715	598.39	SCOC	short coiled-coil protein
8821	0.9995	0.9940618	0.861	0.007443	0.0064077	14.39	INPP4B	inositol polyphosphate-4-phosphatase type II B
8467	0.9995	0.8135628	0.408	-0.235832	-0.0961828	58.38	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
4086	0.9995	0.3558807	0.828	0.923243	0.7642658	15.75	SMAD1	SMAD family member 1
104326058	0.9995	0.3558807	0.828	0.923243	0.7642658	15.75	SMAD1-AS1	SMAD1 antisense RNA 1
11157	0.9995	0.4044461	0.237	0.833707	0.1979772	369.65	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
23321	0.9995	0.5164769	0.335	-0.648786	-0.2173264	101.67	TRIM2	tripartite motif containing 2
303	0.9995	0.4609773	0.185	0.737239	0.1360484	6840.26	ANXA2P1	annexin A2 pseudogene 1
84057	0.9995	0.4960411	0.827	-0.680732	-0.5627353	11.19	MND1	meiotic nuclear divisions 1
5356	0.9995	0.1404678	0.277	-1.474051	-0.4078712	150.52	PLRG1	pleiotropic regulator 1
2244	0.9995	0.1806364	0.218	1.338798	0.2919348	9668.65	FGB	fibrinogen beta chain
2266	0.9995	0.4524969	0.225	0.751259	0.1687114	6594.52	FGG	fibrinogen gamma chain
2982	0.9995	0.6179855	0.61	0.498707	0.3042543	24.73	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1
2983	0.9995	0.4721238	0.41	0.719028	0.2945155	83.21	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1
9693	0.9995	0.7878613	0.434	-0.269089	-0.1168021	57.55	RAPGEF2	Rap guanine nucleotide exchange factor 2
6307	0.9995	0.1985823	0.216	1.285601	0.2775787	8563	MSMO1	methylsterol monooxygenase 1
55601	0.9995	0.559183	0.356	-0.584055	-0.2077221	119.31	DDX60	DExD/H-box helicase 60
55247	0.9995	0.277712	0.961	1.085474	1.0435265	9.98	NEIL3	nei like DNA glycosylase 3
1635	0.9995	0.9174891	0.185	-0.103597	-0.0191768	1044.29	DCTD	dCMP deaminase
201965	0.9995	0.6613037	0.958	-0.438114	-0.4195317	10.66	RWDD4	RWD domain containing 4
836	0.9995	0.9256739	0.285	-0.093289	-0.026551	278.39	CASP3	caspase 3
79682	0.9995	0.6791986	0.554	-0.413557	-0.2289225	44.48	CENPU	centromere protein U
2180	0.9995	0.8231996	0.208	0.223432	0.0465217	4295.48	ACSL1	acyl-CoA synthetase long chain family member 1
291	0.9995	0.3672421	0.196	0.901651	0.1770673	1006.12	SLC25A4	solute carrier family 25 member 4
2195	0.9995	0.7644817	0.198	0.299601	0.0594192	1196.39	FAT1	FAT atypical cadherin 1
6550	0.9995	0.3481017	0.604	-0.938278	-0.5666166	22.1	SLC9A3	solute carrier family 9 member A3
25845	0.9995	0.3481017	0.604	-0.938278	-0.5666166	22.1	PP7080	uncharacterized LOC25845
64979	0.9995	0.9207555	0.195	0.099482	0.0193984	961.29	MRPL36	mitochondrial ribosomal protein L36
23379	0.9995	0.7913009	0.483	-0.264622	-0.1278099	43.58	ICE1	interactor of little elongation complex ELL subunit 1
6715	0.9995	0.4486897	0.299	-0.757601	-0.2263214	247.64	SRD5A1	steroid 5 alpha-reductase 1
11044	0.9995	0.4159028	0.379	-0.81355	-0.3080528	70.15	TENT4A	terminal nucleotidyltransferase 4A
22948	0.9995	0.9758277	0.257	0.0303	0.007795	2144.38	CCT5	chaperonin containing TCP1 subunit 5
4651	0.9995	0.4446715	0.505	-0.764328	-0.386104	28.58	MYO10	myosin X
23600	0.9995	0.3964458	0.878	0.847986	0.7448541	11.38	AMACR	alpha-methylacyl-CoA racemase
26064	0.9995	0.908328	0.45	-0.115148	-0.0518623	41.9	RAI14	retinoic acid induced 14
64902	0.9995	0.9742303	0.469	-0.032303	-0.0151354	102.26	AGXT2	alanine--glyoxylate aminotransferase 2
6507	0.9995	0.038369	0.331	-2.070891	-0.6854208	253.32	SLC1A3	solute carrier family 1 member 3
2533	0.9995	0.3963082	0.469	-0.848233	-0.3974256	98.6	FYB1	FYN binding protein 1
5562	0.9995	0.4465925	0.198	0.761108	0.151017	745.95	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
2690	0.9995	0.6678022	0.276	0.429166	0.1184253	1191.99	GHR	growth hormone receptor
7690	0.9995	0.34211	0.452	0.950005	0.4289827	84.58	ZNF131	zinc finger protein 131
3157	0.9995	0.3343214	0.35	-0.965446	-0.3383404	71.98	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
10605	0.9995	0.3596046	0.568	0.916119	0.5201261	23.95	PAIP1	poly(A) binding protein interacting protein 1
3672	0.9995	0.2568261	0.182	1.133925	0.2064353	1015.8	ITGA1	integrin subunit alpha 1
54505	0.9995	0.3863998	0.584	-0.866165	-0.5054942	26.71	DHX29	DExH-box helicase 29
643155	0.9995	0.6331293	0.285	0.477327	0.1362183	315.69	SMIM15	small integral membrane protein 15
5295	0.9995	0.6936531	0.268	-0.393902	-0.1056694	327.32	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
891	0.9995	0.0478846	0.564	1.978392	1.1148373	25.82	CCNB1	cyclin B1
64946	0.9995	0.3441922	0.508	-0.945914	-0.4807111	31.41	CENPH	centromere protein H
1022	0.9995	0.7859839	0.217	0.271529	0.0590201	347.44	CDK7	cyclin dependent kinase 7
728340	0.9995	0.7418215	0.209	-0.329442	-0.0687931	764.03	GTF2H2C	GTF2H2 family member C
653238	0.9995	0.731669	0.208	-0.342906	-0.0712568	774.64	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
11042	0.9995	0.5573557	0.491	0.586774	0.288352	49.64	GUSBP15	GUSB pseudogene 15
4671	0.9995	0.7154215	0.377	0.364585	0.1374162	121.96	NAIP	NLR family apoptosis inhibitory protein
112267942	0.9995	0.529777	0.498	0.628347	0.3126198	49.57	LOC112267942	uncharacterized LOC112267942
2966	0.9995	0.4738699	0.208	-0.716197	-0.1491554	998.25	GTF2H2	general transcription factor IIH subunit 2
3074	0.9995	0.4376593	0.183	0.776152	0.1417907	3777.5	HEXB	hexosaminidase subunit beta
84340	0.9995	0.7388947	0.237	0.333317	0.078948	252.66	GFM2	GTP dependent ribosome recycling factor mitochondrial 2
10412	0.9995	0.3918163	0.218	0.856328	0.1865584	588.03	NSA2	NSA2 ribosome biogenesis factor
3156	0.9995	0.117101	0.179	1.567058	0.2800126	872.73	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
10087	0.9995	0.5693041	0.225	-0.569077	-0.1278736	417.52	CERT1	ceramide transporter 1
1719	0.9995	0.837165	0.928	-0.205521	-0.1908146	9.48	DHFR	dihydrofolate reductase
153339	0.9995	0.1039163	0.204	1.626157	0.3312974	702.58	TMEM167A	transmembrane protein 167A
5921	0.9995	0.0604657	0.398	-1.877383	-0.747765	105.26	RASA1	RAS p21 protein activator 1
902	0.9995	0.4001849	0.259	-0.841291	-0.2182596	356.32	CCNH	cyclin H
1070	0.9995	0.7443205	0.334	-0.326137	-0.108895	87.47	CETN3	centrin 3
7025	0.9995	0.1333342	0.753	1.501082	1.1309297	25.59	NR2F1	nuclear receptor subfamily 2 group F member 1
2745	0.9995	0.4120028	0.31	0.820374	0.2546076	1508.01	GLRX	glutaredoxin
831	0.9995	0.8999355	0.247	-0.125743	-0.0309967	339.99	CAST	calpastatin
345757	0.9995	0.7649746	0.23	0.298955	0.068821	301.21	FAM174A	family with sequence similarity 174 member A
54826	0.9995	0.1942148	0.555	-1.298211	-0.7209809	24.67	GIN1	gypsy retrotransposon integrase 1
91137	0.9995	0.3256348	0.35	0.982944	0.3439963	89.65	SLC25A46	solute carrier family 25 member 46
85480	0.9995	0.5175101	0.562	-0.647188	-0.3640155	27.37	TSLP	thymic stromal lymphopoietin
7905	0.9995	0.8749613	0.192	-0.15736	-0.0302258	652.73	REEP5	receptor accessory protein 5
51014	0.9995	0.1783059	0.252	1.34599	0.3397152	288.37	TMED7	transmembrane p24 trafficking protein 7
9140	0.9995	0.7731904	0.466	-0.288204	-0.134405	40.53	ATG12	autophagy related 12
5480	0.9995	0.6950075	0.196	0.392069	0.077	1190.81	PPIC	peptidylprolyl isomerase C
501	0.9995	0.4723549	0.635	0.718653	0.4562079	20.78	ALDH7A1	aldehyde dehydrogenase 7 family member A1
4001	0.9995	0.1096728	0.52	1.599666	0.8323623	35.85	LMNB1	lamin B1
51015	0.9995	0.9154496	0.325	0.106167	0.0344639	137.51	ISOC1	isochorismatase domain containing 1
8974	0.9995	0.9197182	0.259	0.100789	0.026118	338.33	P4HA2	prolyl 4-hydroxylase subunit alpha 2
10111	0.9995	0.4795642	0.198	-0.707004	-0.1398766	680.99	RAD50	RAD50 double strand break repair protein
2661	0.9995	0.739574	0.195	0.332418	0.0647224	645.89	GDF9	growth differentiation factor 9
27089	0.9995	0.7448866	0.192	0.325389	0.0625019	662.84	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
3308	0.9995	0.9307498	0.211	-0.086901	-0.0183035	1723.59	HSPA4	heat shock protein family A (Hsp70) member 4
7416	0.9995	0.5890366	0.169	0.540233	0.0913241	5907.58	VDAC1	voltage dependent anion channel 1
6500	0.9995	0.7908951	0.18	-0.265148	-0.0476093	1349.48	SKP1	S-phase kinase associated protein 1
5515	0.9995	0.7158748	0.21	0.363978	0.0764604	626.8	PPP2CA	protein phosphatase 2 catalytic subunit alpha
4090	0.9995	0.0940893	0.169	-1.67421	-0.2831068	1179.8	SMAD5	SMAD family member 5
1958	0.9995	0.7255576	0.391	-0.351041	-0.1373753	293	EGR1	early growth response 1
2107	0.9995	0.6484145	0.226	0.455966	0.1031384	724.24	ETF1	eukaryotic translation termination factor 1
929	0.9995	0.7086457	0.26	-0.373676	-0.0971198	538.56	CD14	CD14 molecule
6879	0.9995	0.9095997	0.211	0.113543	0.0239832	358.91	TAF7	TATA-box binding protein associated factor 7
10007	0.9995	0.6798217	0.251	-0.412706	-0.1035735	302.14	GNPDA1	glucosamine-6-phosphate deaminase 1
2908	0.9995	0.8812675	0.229	-0.149363	-0.0342051	496.68	NR3C1	nuclear receptor subfamily 3 group C member 1
81555	0.9995	0.1333337	0.323	1.501085	0.4853859	102.68	YIPF5	Yip1 domain family member 5
10915	0.9995	0.9571068	0.477	0.053785	0.0256454	52.97	TCERG1	transcription elongation regulator 1
154	0.9995	0.5956523	1.036	0.530663	0.5497011	14.49	ADRB2	adrenoceptor beta 2
1452	0.9995	0.5549743	0.277	0.590323	0.1632735	210.99	CSNK1A1	casein kinase 1 alpha 1
1436	0.9995	0.9821768	0.517	-0.02234	-0.0115422	94.91	CSF1R	colony stimulating factor 1 receptor
972	0.9995	0.2465914	0.685	1.158668	0.7939926	21.36	CD74	CD74 molecule
10318	0.9995	0.6146952	0.263	-0.503383	-0.132578	441.92	TNIP1	TNFAIP3 interacting protein 1
10146	0.9995	0.9700999	0.197	-0.037483	-0.0073763	1415.56	G3BP1	G3BP stress granule assembly factor 1
25929	0.9995	0.760555	0.283	-0.304752	-0.0863046	222.73	GEMIN5	gem nuclear organelle associated protein 5
26762	0.9995	0.524598	0.832	0.636274	0.5291142	367.24	HAVCR1	hepatitis A virus cellular receptor 1
3702	0.9995	0.3581039	1.133	-0.918984	-1.0414037	10.12	ITK	IL2 inducible T cell kinase
900	0.9995	0.7696908	0.437	0.292779	0.1279118	59.96	CCNG1	cyclin G1
3161	0.9995	0.9524463	0.634	0.059635	0.0378131	30.22	HMMR	hyaluronan mediated motility receptor
79646	0.9995	0.6751437	0.185	-0.419099	-0.0773476	1649.96	PANK3	pantothenate kinase 3
1794	0.9995	0.8536855	0.416	0.184418	0.0767837	115.1	DOCK2	dedicator of cytokinesis 2
6793	0.9995	0.4253795	0.393	-0.797123	-0.3134527	51.41	STK10	serine/threonine kinase 10
1843	0.9995	0.0164294	0.337	-2.399235	-0.8076726	1963.75	DUSP1	dual specificity phosphatase 1
8992	0.9995	0.4549489	0.207	-0.74719	-0.1549967	4291.85	ATP6V0E1	ATPase H+ transporting V0 subunit e1
1212	0.9995	0.1995311	0.189	-1.282889	-0.2427757	545.33	CLTB	clathrin light chain B
3101	0.9995	0.0571274	0.499	-1.902335	-0.9496567	53.46	HK3	hexokinase 3
80758	0.9995	0.5061544	0.874	0.664838	0.5809197	22.16	PRR7	proline rich 7, synaptic
55651	0.9995	0.8021842	0.264	0.250521	0.066235	235.74	NHP2	NHP2 ribonucleoprotein
821	0.9995	0.2787222	0.22	1.083194	0.2388008	1461.31	CANX	calnexin
8878	0.9995	0.3485512	0.236	-0.937403	-0.2214966	1469.29	SQSTM1	sequestosome 1
23061	0.9995	0.8367269	0.174	0.206082	0.0358843	1316.84	TBC1D9B	TBC1 domain family member 9B
5601	0.9995	0.6108986	0.603	0.508791	0.3067571	19.19	MAPK9	mitogen-activated protein kinase 9
56940	0.9995	0.8410634	0.187	0.200533	0.0374051	609.02	DUSP22	dual specificity phosphatase 22
8737	0.9995	0.867303	0.21	-0.167085	-0.0350714	369.02	RIPK1	receptor interacting serine/threonine kinase 1
670	0.9995	0.8215972	0.201	0.225491	0.0452231	1247.53	BPHL	biphenyl hydrolase like
7280	0.9995	0.1752623	0.24	1.355488	0.325205	950.72	TUBB2A	tubulin beta 2A class IIa
347733	0.9995	0.2548786	0.59	-1.13858	-0.6712647	22.07	TUBB2B	tubulin beta 2B class IIb
10799	0.9995	0.2390156	0.369	-1.177451	-0.4341801	86.16	RPP40	ribonuclease P/MRP subunit p40
6745	0.9995	0.9625516	0.336	0.046952	0.0157529	149.04	SSR1	signal sequence receptor subunit 1
1832	0.9995	0.9490188	0.175	-0.063939	-0.0111846	872.37	DSP	desmoplakin
100526836	0.9995	0.0572546	0.189	1.901362	0.3585114	1004.61	BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)
81567	0.9995	0.0572546	0.189	1.901362	0.3585114	1004.61	TXNDC5	thioredoxin domain containing 5
51522	0.9995	0.5513204	0.23	-0.595783	-0.1372426	595.17	TMEM14C	transmembrane protein 14C
54438	0.9995	0.888027	0.301	-0.140801	-0.0424177	175.76	GFOD1	glucose-fructose oxidoreductase domain containing 1
63971	0.9995	0.4775196	0.255	-0.710298	-0.180926	307.7	KIF13A	kinesin family member 13A
7913	0.9995	0.2380455	0.193	1.179886	0.2273718	741.19	DEK	DEK proto-oncogene
6659	0.9995	0.6757934	0.346	0.41821	0.1447804	115.19	SOX4	SRY-box transcription factor 4
81688	0.9995	0.5757524	0.289	-0.5596	-0.1618378	140.88	C6orf62	chromosome 6 open reading frame 62
51053	0.9995	0.4467056	0.295	-0.760919	-0.2247766	183.91	GMNN	geminin DNA replication inhibitor
55604	0.9995	0.851551	0.333	0.18714	0.0623224	111.27	CARMIL1	capping protein regulator and myosin 1 linker 1
8358	0.9995	0.0571733	0.587	1.901984	1.116841	50.04	H3C2	H3 clustered histone 2
3018	0.9995	0.1341368	0.356	1.497986	0.5335788	157.9	H2BC3	H2B clustered histone 3
8352	0.9995	0.699428	0.652	0.386093	0.2516849	29.2	H3C3	H3 clustered histone 3
3006	0.9995	0.9774142	0.182	-0.028311	-0.0051399	1827.65	H1-2	H1.2 linker histone, cluster member
8347	0.9995	0.6378644	0.196	0.470687	0.092402	2635.49	H2BC4	H2B clustered histone 4
8334	0.9995	0.7793592	0.185	-0.280154	-0.0518579	1603.43	H2AC6	H2A clustered histone 6
3008	0.9995	0.5446627	0.197	0.605777	0.1192261	1394.05	H1-4	H1.4 linker histone, cluster member
3017	0.9995	0.565828	0.213	0.574207	0.1223626	1997.74	H2BC5	H2B clustered histone 5
8344	0.9995	0.4592811	0.334	-0.740031	-0.2473197	240	H2BC6	H2B clustered histone 6
8351	0.9995	0.9678644	0.374	0.040287	0.0150583	96.37	H3C4	H3 clustered histone 4
3013	0.9995	0.9678644	0.374	0.040287	0.0150583	96.37	H2AC7	H2A clustered histone 7
8343	0.9995	0.5419246	0.345	-0.609905	-0.2105979	291.81	H2BC7	H2B clustered histone 7
3012	0.9995	0.8140286	0.506	0.235232	0.1190763	37.88	H2AC8	H2A clustered histone 8
8346	0.9995	0.8578158	0.36	-0.179155	-0.0645557	126.27	H2BC10	H2B clustered histone 10
11118	0.9995	0.1053422	0.282	1.619488	0.4574267	152.84	BTN3A2	butyrophilin subfamily 3 member A2
8970	0.9995	0.8814759	0.489	-0.149098	-0.0729279	41.83	H2BC11	H2B clustered histone 11
8969	0.9995	0.3486117	0.271	0.937285	0.2542649	375	H2AC11	H2A clustered histone 11
85236	0.9995	0.7581169	0.297	-0.307955	-0.0914097	371.06	H2BC12	H2B clustered histone 12
85235	0.9995	0.7629227	0.635	-0.301645	-0.1915707	32.92	H2AC12	H2A clustered histone 12
8340	0.9995	0.727713	0.221	0.348169	0.0768299	428.47	H2BC13	H2B clustered histone 13
8357	0.9995	0.037475	0.507	2.080551	1.0546297	53.7	H3C10	H3 clustered histone 10
8330	0.9995	0.8184975	0.245	-0.229478	-0.0561507	313.06	H2AC15	H2A clustered histone 15
8341	0.9995	0.9068981	0.412	-0.116952	-0.0481902	66.67	H2BC15	H2B clustered histone 15
8332	0.9995	0.7770315	0.24	-0.28319	-0.0680664	316.79	H2AC16	H2A clustered histone 16
8336	0.9995	0.8184975	0.245	-0.229478	-0.0561507	313.06	H2AC17	H2A clustered histone 17
8348	0.9995	0.7818584	0.404	-0.276898	-0.1118773	64.3	H2BC17	H2B clustered histone 17
2550	0.9995	0.3169551	0.727	-1.000735	-0.7275632	13.83	GABBR1	gamma-aminobutyric acid type B receptor subunit 1
3135	0.9995	0.8001915	1.113	0.253099	0.2815812	8.23	HLA-G	major histocompatibility complex, class I, G
3105	0.9995	0.6611815	0.204	0.438283	0.0892993	1940.84	HLA-A	major histocompatibility complex, class I, A
3133	0.9995	0.8934134	0.163	-0.133986	-0.0217876	1287.15	HLA-E	major histocompatibility complex, class I, E
23	0.9995	0.4157517	0.246	0.813814	0.2005257	387.44	ABCF1	ATP binding cassette subfamily F member 1
105379695	0.9995	0.545349	0.605	0.604744	0.3660556	48.76	IER3-AS1	IER3 antisense RNA 1
8870	0.9995	0.545349	0.605	0.604744	0.3660556	48.76	IER3	immediate early response 3
780	0.9995	0.6691047	0.513	-0.427377	-0.2193937	38.57	DDR1	discoidin domain receptor tyrosine kinase 1
3107	0.9995	0.8156995	0.334	0.23308	0.0779573	283.4	HLA-C	major histocompatibility complex, class I, C
3106	0.9995	0.884725	0.247	0.144982	0.0357542	2269.26	HLA-B	major histocompatibility complex, class I, B
7940	0.9995	0.1456228	0.585	-1.455168	-0.8513015	51.37	LST1	leukocyte specific transcript 1
199	0.9995	0.2352816	0.372	-1.186863	-0.4411542	299.38	AIF1	allograft inflammatory factor 1
57819	0.9995	0.8404106	0.299	0.201368	0.0603092	195.66	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
3304	0.9995	0.6294619	0.285	0.482484	0.1376586	345.77	HSPA1B	heat shock protein family A (Hsp70) member 1B
6499	0.9995	0.1076261	0.723	1.608955	1.1634236	18.96	SKIC2	SKI2 subunit of superkiller complex
1388	0.9995	0.3717574	0.558	-0.893186	-0.498387	37.07	ATF6B	activating transcription factor 6 beta
3122	0.9995	0.5641654	0.787	-0.576666	-0.4537768	1153.95	HLA-DRA	major histocompatibility complex, class II, DR alpha
3127	0.9995	0.3941382	0.68	-0.852137	-0.5791563	909.76	HLA-DRB5	major histocompatibility complex, class II, DR beta 5
3123	0.9995	0.3893346	0.628	-0.860825	-0.5401682	42.07	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
3117	0.9995	0.7897845	0.767	0.26659	0.2044293	24.62	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
3119	0.9995	0.3879469	0.527	-0.863347	-0.4551802	122.96	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1
6890	0.9995	0.4260793	0.337	0.795919	0.2680236	97.68	TAP1	transporter 1, ATP binding cassette subfamily B member
5698	0.9995	0.7592704	0.27	0.306439	0.082706	617.08	PSMB9	proteasome 20S subunit beta 9
3109	0.9995	0.3578712	0.463	-0.919429	-0.4253618	324.22	HLA-DMB	major histocompatibility complex, class II, DM beta
3108	0.9995	0.1502644	0.628	-1.438598	-0.904145	26.25	HLA-DMA	major histocompatibility complex, class II, DM alpha
7923	0.9995	0.4277278	0.317	0.793086	0.2514087	244.08	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8
6222	0.9995	0.3633863	0.172	0.908932	0.1560081	2126.72	RPS18	ribosomal protein S18
1616	0.9995	0.4916043	0.27	0.687759	0.1854437	1001.23	DAXX	death domain associated protein
578	0.9995	0.5041193	1.141	0.668022	0.7624551	9.59	BAK1	BCL2 antagonist/killer 1
5467	0.9995	0.4853052	0.408	-0.697795	-0.2849384	60.6	PPARD	peroxisome proliferator activated receptor delta
2289	0.9995	0.7319179	0.233	0.342575	0.0799026	711.82	FKBP5	FKBP prolyl isomerase 5
1432	0.9995	0.4757805	0.276	-0.713105	-0.1966253	344.29	MAPK14	mitogen-activated protein kinase 14
5603	0.9995	0.228551	0.186	1.2041	0.2245476	472.28	MAPK13	mitogen-activated protein kinase 13
1026	0.9995	0.5252144	0.437	-0.635328	-0.2777739	67.92	CDKN1A	cyclin dependent kinase inhibitor 1A
221477	0.9995	0.0656687	0.449	1.840679	0.8255734	40.19	C6orf89	chromosome 6 open reading frame 89
54210	0.9995	0.3443594	0.686	-0.945587	-0.649099	23.95	TREM1	triggering receptor expressed on myeloid cells 1
896	0.9995	0.3772012	0.57	-0.883065	-0.5030259	35.78	CCND3	cyclin D3
285855	0.9995	0.7329585	0.28	0.341193	0.09556	118.23	RPL7L1	ribosomal protein L7 like 1
10695	0.9995	0.1744723	0.231	-1.357973	-0.3136847	652.5	CNPY3	canopy FGF signaling regulator 3
107080644	0.9995	0.9607454	0.857	-0.049218	-0.042159	9.08	CNPY3-GNMT	CNPY3-GNMT readthrough
27232	0.9995	0.9607454	0.857	-0.049218	-0.042159	9.08	GNMT	glycine N-methyltransferase
10864	0.9995	0.1149721	0.184	-1.576233	-0.2894071	2406.95	SLC22A7	solute carrier family 22 member 7
24149	0.9995	0.3485863	0.756	0.937335	0.7083303	18.08	ZNF318	zinc finger protein 318
9533	0.9995	0.9348129	0.714	-0.081791	-0.0584326	18.78	POLR1C	RNA polymerase I and III subunit C
