GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
7133	9.11e-01	3.66e-01	0.238	-0.90454	-0.214835	283.75	TNFRSF1B	TNF receptor superfamily member 1B
1043	9.11e-01	3.67e-01	0.301	-0.90185	-0.271216	1106.01	CD52	CD52 molecule
51253	9.11e-01	3.24e-01	0.166	-0.9855	-0.163318	665.24	MRPL37	mitochondrial ribosomal protein L37
2730	9.11e-01	3.28e-01	0.217	0.97909	0.212456	1864.4	GCLM	glutamate-cysteine ligase modifier subunit
279	9.11e-01	3.77e-01	0.344	0.88416	0.30401	118.43	AMY2A	amylase alpha 2A
2773	9.11e-01	3.31e-01	0.272	0.97169	0.26401	189.67	GNAI3	G protein subunit alpha i3
26227	9.11e-01	3.61e-01	0.26	-0.91416	-0.237468	233.5	PHGDH	phosphoglycerate dehydrogenase
5565	9.11e-01	3.75e-01	0.303	0.88799	0.269357	160.6	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
2207	9.11e-01	3.58e-01	0.305	-0.9192	-0.279935	3031.45	FCER1G	Fc epsilon receptor Ig
25903	9.11e-01	3.69e-01	0.285	0.89923	0.25647	113.71	OLFML2B	olfactomedin like 2B
481	9.11e-01	3.16e-01	0.199	-1.00362	-0.199889	797.77	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
8444	9.11e-01	3.32e-01	0.259	-0.96929	-0.251094	148.12	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
3030	9.11e-01	3.64e-01	0.156	-0.90869	-0.141304	867.72	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
9637	9.11e-01	3.76e-01	0.175	0.88467	0.15503	1130.53	FEZ2	fasciculation and elongation protein zeta 2
4780	9.11e-01	3.65e-01	0.176	0.90561	0.159181	1028.2	NFE2L2	NFE2 like bZIP transcription factor 2
1385	9.11e-01	3.49e-01	0.251	0.93678	0.234842	172.76	CREB1	cAMP responsive element binding protein 1
3431	9.11e-01	3.76e-01	0.42	0.88488	0.371815	65.32	SP110	SP110 nuclear body protein
54658	9.11e-01	3.27e-01	0.135	0.98097	0.132285	2443.72	UGT1A1	UDP glucuronosyltransferase family 1 member A1
80746	9.11e-01	3.52e-01	0.302	0.93132	0.281029	117.44	TSEN2	tRNA splicing endonuclease subunit 2
5437	9.11e-01	3.68e-01	0.205	0.90015	0.184365	700.07	POLR2H	RNA polymerase II, I and III subunit H
6731	9.11e-01	3.67e-01	0.216	0.90157	0.194396	363.59	SRP72	signal recognition particle 72
2920	9.11e-01	3.57e-01	0.268	0.92137	0.247344	142.51	CXCL2	C-X-C motif chemokine ligand 2
23321	9.11e-01	3.59e-01	0.323	0.91736	0.295873	98.66	TRIM2	tripartite motif containing 2
291	9.11e-01	3.30e-01	0.174	0.97334	0.169099	887.72	SLC25A4	solute carrier family 25 member 4
64902	9.11e-01	3.34e-01	0.39	-0.96649	-0.377059	118.3	AGXT2	alanine--glyoxylate aminotransferase 2
153339	9.11e-01	3.19e-01	0.18	-0.99638	-0.179546	659.54	TMEM167A	transmembrane protein 167A
929	9.11e-01	3.74e-01	0.235	-0.88939	-0.208826	595.91	CD14	CD14 molecule
6793	9.11e-01	3.66e-01	0.344	-0.90462	-0.310751	63.79	STK10	serine/threonine kinase 10
51053	9.11e-01	3.17e-01	0.276	0.99973	0.275967	180.36	GMNN	geminin DNA replication inhibitor
55604	9.11e-01	3.55e-01	0.271	-0.92558	-0.251249	118.75	CARMIL1	capping protein regulator and myosin 1 linker 1
3008	9.11e-01	3.62e-01	0.147	-0.9123	-0.133784	1391.57	H1-4	H1.4 linker histone, cluster member
8346	9.11e-01	3.58e-01	0.28	-0.91991	-0.257335	140.1	H2BC10	H2B clustered histone 10
57819	9.11e-01	3.24e-01	0.273	-0.98682	-0.26894	208.52	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
3326	9.11e-01	3.48e-01	0.201	0.9392	0.188437	1575.82	HSP90AB1	heat shock protein 90 alpha family class B member 1
9481	9.11e-01	3.25e-01	0.378	0.98369	0.371797	178.69	SLC25A27	solute carrier family 25 member 27
9697	9.11e-01	3.22e-01	0.227	-0.99097	-0.224527	245.4	TRAM2	translocation associated membrane protein 2
116150	9.11e-01	3.11e-01	0.32	1.01255	0.324122	95	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
9053	9.11e-01	3.43e-01	0.217	0.94879	0.206206	411.71	MAP7	microtubule associated protein 7
11014	9.11e-01	3.22e-01	0.201	0.99085	0.199152	1389.53	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
23161	9.11e-01	3.35e-01	0.21	0.96395	0.202805	368.13	SNX13	sorting nexin 13
51373	9.11e-01	3.40e-01	0.26	-0.95513	-0.247885	309.84	MRPS17	mitochondrial ribosomal protein S17
2970	9.11e-01	3.48e-01	0.289	0.93844	0.271524	111.59	GTF2IP1	general transcription factor IIi pseudogene 1
4850	9.11e-01	3.14e-01	0.211	1.00662	0.212045	381.85	CNOT4	CCR4-NOT transcription complex subunit 4
29088	9.11e-01	3.37e-01	0.165	-0.96099	-0.158202	611.64	MRPL15	mitochondrial ribosomal protein L15
29028	9.11e-01	3.62e-01	0.435	0.9112	0.396086	61.89	ATAD2	ATPase family AAA domain containing 2
10221	9.11e-01	3.43e-01	0.217	0.94908	0.205997	754.98	TRIB1	tribbles pseudokinase 1
6194	9.11e-01	3.42e-01	0.14	-0.95116	-0.132928	3566.74	RPS6	ribosomal protein S6
7016	9.11e-01	3.31e-01	0.391	-0.97209	-0.380563	106.22	TESK1	testis associated actin remodelling kinase 1
644019	9.11e-01	3.67e-01	0.195	0.90255	0.17566	365.95	ZNG1F	Zn regulated GTPase metalloprotein activator 1F
5214	9.11e-01	3.50e-01	0.429	0.93428	0.400553	78.04	PFKP	phosphofructokinase, platelet
100652748	9.11e-01	3.46e-01	0.21	0.94244	0.197949	268.63	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B
113218477	9.11e-01	3.46e-01	0.21	0.94244	0.197949	268.63	TIMM23B-AGAP6	TIMM23B-AGAP6 readthrough (NMD candidate)
5552	9.11e-01	3.47e-01	0.407	-0.94115	-0.383011	259.81	SRGN	serglycin
11319	9.11e-01	3.29e-01	0.193	-0.97709	-0.188542	368.94	ECD	ecdysoneless cell cycle regulator
26985	9.11e-01	3.77e-01	0.157	0.88414	0.138847	1100.52	AP3M1	adaptor related protein complex 3 subunit mu 1
100132116	9.11e-01	3.71e-01	0.267	-0.89382	-0.238379	153.12	ACTA2-AS1	ACTA2 antisense RNA 1
59	9.11e-01	3.71e-01	0.267	-0.89382	-0.238379	153.12	ACTA2	actin alpha 2, smooth muscle
1558	9.11e-01	3.67e-01	0.195	0.90252	0.175786	7526.62	CYP2C8	cytochrome P450 family 2 subfamily C member 8
9126	9.11e-01	3.28e-01	0.233	-0.97759	-0.227917	188.41	SMC3	structural maintenance of chromosomes 3
1509	9.11e-01	3.27e-01	0.209	-0.98056	-0.20534	7228.24	CTSD	cathepsin D
144100	9.11e-01	3.68e-01	0.401	0.90093	0.361105	125.33	PLEKHA7	pleckstrin homology domain containing A7
847	9.11e-01	3.16e-01	0.132	-1.00178	-0.131903	13574.94	CAT	catalase
823	9.11e-01	3.30e-01	0.244	-0.97318	-0.237647	147.74	CAPN1	calpain 1
84233	9.11e-01	3.76e-01	0.274	0.8846	0.242498	179.68	TMEM126A	transmembrane protein 126A
11098	9.11e-01	3.48e-01	0.255	-0.93757	-0.238706	219.86	PRSS23	serine protease 23
719	9.11e-01	3.27e-01	0.328	-0.98038	-0.321149	158.2	C3AR1	complement C3a receptor 1
50856	9.11e-01	3.67e-01	0.422	0.9016	0.380456	62.16	CLEC4A	C-type lectin domain family 4 member A
3709	9.11e-01	3.34e-01	0.279	0.96601	0.269125	340.76	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
51768	9.11e-01	3.76e-01	0.161	0.88562	0.142695	721.49	TM7SF3	transmembrane 7 superfamily member 3
79657	9.11e-01	3.50e-01	0.198	0.93496	0.18469	323.64	RPAP3	RNA polymerase II associated protein 3
29095	9.11e-01	3.53e-01	0.185	0.92853	0.171378	595.93	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
10818	9.11e-01	3.29e-01	0.178	0.97622	0.173668	539.02	FRS2	fibroblast growth factor receptor substrate 2
3479	9.11e-01	3.74e-01	0.254	0.88937	0.226255	275.02	IGF1	insulin like growth factor 1
10038	9.11e-01	3.16e-01	0.199	1.00281	0.199209	248.26	PARP2	poly(ADP-ribose) polymerase 2
30001	9.11e-01	3.28e-01	0.142	-0.97901	-0.139213	1076.33	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
90417	9.11e-01	3.54e-01	0.279	0.92682	0.258915	101.12	KNSTRN	kinetochore localized astrin (SPAG5) binding protein
10776	9.11e-01	3.65e-01	0.178	-0.90642	-0.16169	357.59	ARPP19	cAMP regulated phosphoprotein 19
9488	9.11e-01	3.32e-01	0.411	0.96992	0.398552	64.9	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
8826	9.11e-01	3.31e-01	0.191	-0.97193	-0.18575	966.92	IQGAP1	IQ motif containing GTPase activating protein 1
6187	9.11e-01	3.43e-01	0.234	-0.94754	-0.221968	459.11	RPS2	ribosomal protein S2
4313	9.11e-01	3.35e-01	0.997	-0.96349	-0.960908	99.07	MMP2	matrix metallopeptidase 2
54957	9.11e-01	3.14e-01	0.191	1.00699	0.192035	449.56	TXNL4B	thioredoxin like 4B
6416	9.11e-01	3.22e-01	0.202	0.99092	0.200148	272.63	MAP2K4	mitogen-activated protein kinase kinase 4
8714	9.11e-01	3.69e-01	0.152	0.8984	0.136552	1261.46	ABCC3	ATP binding cassette subfamily C member 3
2873	9.11e-01	3.13e-01	0.154	1.00823	0.155541	1060.34	GPS1	G protein pathway suppressor 1
4729	9.11e-01	3.67e-01	0.149	0.90209	0.134327	2280.04	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
11031	9.11e-01	3.48e-01	0.416	-0.93783	-0.390299	174.18	RAB31	RAB31, member RAS oncogene family
1829	9.11e-01	3.60e-01	0.284	-0.9153	-0.259962	169.41	DSG2	desmoglein 2
4200	9.11e-01	3.59e-01	0.226	0.91821	0.207245	265.45	ME2	malic enzyme 2
4616	9.11e-01	3.12e-01	0.428	1.01192	0.433103	142.52	GADD45B	growth arrest and DNA damage inducible beta
9817	9.11e-01	3.39e-01	0.261	0.956	0.249304	151.86	KEAP1	kelch like ECH associated protein 1
5566	9.11e-01	3.75e-01	0.233	-0.88626	-0.206632	365.85	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
376497	9.11e-01	3.25e-01	0.439	-0.98522	-0.432638	72.46	SLC27A1	solute carrier family 27 member 1
10775	9.11e-01	3.25e-01	0.319	-0.98499	-0.31466	77.09	POP4	POP4 homolog, ribonuclease P/MRP subunit
1050	9.11e-01	3.53e-01	0.165	-0.92963	-0.153566	2975.43	CEBPA	CCAAT enhancer binding protein alpha
6626	9.11e-01	3.74e-01	0.309	0.88907	0.274311	129.42	SNRPA	small nuclear ribonucleoprotein polypeptide A
23521	9.11e-01	3.32e-01	0.193	-0.97017	-0.187711	330.83	RPL13A	ribosomal protein L13a
22809	9.11e-01	3.42e-01	0.174	-0.95063	-0.165247	2995.48	ATF5	activating transcription factor 5
100616483	9.11e-01	3.51e-01	0.174	-0.93325	-0.162347	2834.26	MIR4751	microRNA 4751
6193	9.11e-01	3.57e-01	0.168	-0.92157	-0.154823	1748.72	RPS5	ribosomal protein S5
8480	9.11e-01	3.51e-01	0.223	0.93229	0.207793	221.36	RAE1	ribonucleic acid export 1
9217	9.11e-01	3.48e-01	0.361	-0.93933	-0.338634	71.08	VAPB	VAMP associated protein B and C
873	9.11e-01	3.60e-01	0.138	0.91474	0.126645	2427.37	CBR1	carbonyl reductase 1
91227	9.11e-01	3.28e-01	0.286	-0.97802	-0.279508	92.9	GGTLC2	gamma-glutamyltransferase light chain 2
2678	9.11e-01	3.10e-01	0.274	-1.0152	-0.278405	107.31	GGT1	gamma-glutamyltransferase 1
8664	9.11e-01	3.41e-01	0.259	0.95241	0.246566	133.93	EIF3D	eukaryotic translation initiation factor 3 subunit D
3005	9.11e-01	3.52e-01	0.188	-0.93074	-0.175305	559.94	H1-0	H1.0 linker histone
6303	9.11e-01	3.13e-01	0.151	1.00972	0.152422	19441.55	SAT1	spermidine/spermine N1-acetyltransferase 1
5355	9.11e-01	3.34e-01	0.207	-0.9666	-0.20049	303.79	PLP2	proteolipid protein 2
4007	9.11e-01	3.34e-01	0.207	-0.9666	-0.20049	303.79	PRICKLE3	prickle planar cell polarity protein 3
5230	9.11e-01	3.70e-01	0.153	-0.89619	-0.137382	5418.33	PGK1	phosphoglycerate kinase 1
27336	9.11e-01	3.67e-01	0.192	-0.90136	-0.172646	424.91	HTATSF1	HIV-1 Tat specific factor 1
223	9.12e-01	3.78e-01	0.146	0.88069	0.128741	1876.41	ALDH9A1	aldehyde dehydrogenase 9 family member A1
6622	9.12e-01	3.79e-01	0.434	0.87989	0.381453	117.12	SNCA	synuclein alpha
6647	9.12e-01	3.78e-01	0.13	-0.88068	-0.114769	10995.16	SOD1	superoxide dismutase 1
84548	9.12e-01	3.80e-01	0.237	-0.87869	-0.207984	189.58	TMEM185A	transmembrane protein 185A
9839	9.12e-01	3.80e-01	0.29	-0.87735	-0.254071	443.7	ZEB2	zinc finger E-box binding homeobox 2
79947	9.14e-01	3.81e-01	0.339	-0.87535	-0.296685	117.6	DHDDS	dehydrodolichyl diphosphate synthase subunit
2936	9.15e-01	3.83e-01	0.15	-0.87316	-0.131017	2348.53	GSR	glutathione-disulfide reductase
4946	9.15e-01	3.83e-01	0.134	-0.8722	-0.116795	9593.26	OAZ1	ornithine decarboxylase antizyme 1
54438	9.15e-01	3.88e-01	0.257	-0.86348	-0.222014	192.23	GFOD1	glucose-fructose oxidoreductase domain containing 1
3551	9.15e-01	3.88e-01	0.439	-0.86365	-0.37884	71.47	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta
1612	9.15e-01	3.87e-01	0.278	0.86505	0.240513	321.56	DAPK1	death associated protein kinase 1
1737	9.15e-01	3.87e-01	0.196	0.8653	0.169986	1188.2	DLAT	dihydrolipoamide S-acetyltransferase
144195	9.15e-01	3.86e-01	0.443	0.86778	0.384776	77.46	SLC2A14	solute carrier family 2 member 14
50515	9.15e-01	3.84e-01	0.323	-0.87013	-0.281031	135.87	CHST11	carbohydrate sulfotransferase 11
10484	9.15e-01	3.88e-01	0.193	0.86302	0.166959	664.03	SEC23A	SEC23 homolog A, COPII coat complex component
7314	9.15e-01	3.88e-01	0.125	0.86361	0.107966	5023.45	UBB	ubiquitin B
60493	9.15e-01	3.89e-01	0.378	0.86194	0.32616	70.46	FASTKD5	FAST kinase domains 5
127544	9.17e-01	3.93e-01	0.312	-0.85425	-0.266745	125.29	RNF19B	ring finger protein 19B
8737	9.17e-01	3.91e-01	0.197	0.85725	0.168735	350.51	RIPK1	receptor interacting serine/threonine kinase 1
5777	9.17e-01	3.91e-01	0.341	-0.85746	-0.292126	211.72	PTPN6	protein tyrosine phosphatase non-receptor type 6
80004	9.17e-01	3.90e-01	0.244	-0.85937	-0.209995	170.45	ESRP2	epithelial splicing regulatory protein 2
9572	9.17e-01	3.92e-01	0.432	0.8553	0.369876	81.24	NR1D1	nuclear receptor subfamily 1 group D member 1
6122	9.17e-01	3.92e-01	0.136	-0.85576	-0.11633	4507.42	RPL3	ribosomal protein L3
7384	9.17e-01	3.94e-01	0.147	-0.85273	-0.125414	2197.31	UQCRC1	ubiquinol-cytochrome c reductase core protein 1
2679	9.17e-01	3.95e-01	0.283	-0.851	-0.240854	94.59	GGT3P	gamma-glutamyltransferase 3 pseudogene
50814	9.17e-01	3.95e-01	0.433	0.85082	0.368518	65.01	NSDHL	NAD(P) dependent steroid dehydrogenase-like
9636	9.18e-01	3.97e-01	0.303	0.84696	0.256884	151.14	ISG15	ISG15 ubiquitin like modifier
5876	9.18e-01	4.00e-01	0.192	0.84187	0.161884	1916.06	RABGGTB	Rab geranylgeranyltransferase subunit beta
30836	9.18e-01	4.00e-01	0.249	0.84188	0.210046	327.53	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
965	9.18e-01	4.00e-01	0.172	0.84132	0.144493	802.9	CD58	CD58 molecule
150472	9.18e-01	3.99e-01	0.192	0.84391	0.161816	413.32	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
387103	9.18e-01	4.01e-01	0.317	-0.8398	-0.266366	105.04	CENPW	centromere protein W
6921	9.18e-01	4.00e-01	0.145	-0.84085	-0.12172	3086.71	ELOC	elongin C
220869	9.18e-01	3.99e-01	0.196	0.84405	0.165702	400.4	ZNG1E	Zn regulated GTPase metalloprotein activator 1E
445571	9.18e-01	3.99e-01	0.192	0.84391	0.161816	413.32	ZNG1C	Zn regulated GTPase metalloprotein activator 1C
23271	9.20e-01	4.02e-01	0.293	0.83746	0.244971	184.1	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
5562	9.20e-01	4.03e-01	0.181	-0.83609	-0.150965	739.98	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
3608	9.21e-01	4.04e-01	0.168	0.83475	0.140056	497.28	ILF2	interleukin enhancer binding factor 2
8351	9.21e-01	4.05e-01	0.314	-0.83223	-0.261677	104.69	H3C4	H3 clustered histone 4
3013	9.21e-01	4.05e-01	0.314	-0.83223	-0.261677	104.69	H2AC7	H2A clustered histone 7
2168	9.23e-01	4.07e-01	0.176	0.82925	0.145956	34890.62	FABP1	fatty acid binding protein 1
57530	9.25e-01	4.15e-01	0.297	-0.81557	-0.241869	173.98	CGN	cingulin
58478	9.25e-01	4.14e-01	0.211	-0.81748	-0.172683	288.73	ENOPH1	enolase-phosphatase 1
60682	9.25e-01	4.14e-01	0.307	-0.81678	-0.25095	92.33	SMAP1	small ArfGAP 1
135152	9.25e-01	4.14e-01	0.307	-0.81678	-0.25095	92.33	B3GAT2	beta-1,3-glucuronyltransferase 2
256691	9.25e-01	4.10e-01	0.149	-0.8245	-0.123198	1824.94	MAMDC2	MAM domain containing 2
7251	9.25e-01	4.14e-01	0.179	0.81636	0.146066	591.83	TSG101	tumor susceptibility 101
329	9.25e-01	4.10e-01	0.247	-0.82406	-0.203332	186.75	BIRC2	baculoviral IAP repeat containing 2
9112	9.25e-01	4.15e-01	0.25	0.81475	0.203361	188.73	MTA1	metastasis associated 1
8720	9.25e-01	4.10e-01	0.49	-0.82447	-0.404234	59.02	MBTPS1	membrane bound transcription factor peptidase, site 1
11274	9.25e-01	4.14e-01	0.258	0.81663	0.211065	179.4	USP18	ubiquitin specific peptidase 18
1964	9.25e-01	4.12e-01	0.184	-0.81989	-0.151083	385.7	EIF1AX	eukaryotic translation initiation factor 1A X-linked
4129	9.25e-01	4.11e-01	0.332	-0.82231	-0.272818	89.46	MAOB	monoamine oxidase B
126792	9.28e-01	4.24e-01	0.357	0.80004	0.285301	82.36	B3GALT6	beta-1,3-galactosyltransferase 6
23029	9.28e-01	4.22e-01	0.246	0.8034	0.197509	172.99	RBM34	RNA binding motif protein 34
8330	9.28e-01	4.23e-01	0.225	-0.8006	-0.180214	337.78	H2AC15	H2A clustered histone 15
8336	9.28e-01	4.23e-01	0.225	-0.8006	-0.180214	337.78	H2AC17	H2A clustered histone 17
55871	9.28e-01	4.20e-01	0.192	0.80648	0.154787	404.21	ZNG1A	Zn regulated GTPase metalloprotein activator 1A
1514	9.28e-01	4.23e-01	0.255	-0.80043	-0.204188	316.23	CTSL	cathepsin L
25934	9.28e-01	4.21e-01	0.219	-0.80462	-0.17601	360.26	NIPSNAP3A	nipsnap homolog 3A
6251	9.28e-01	4.24e-01	0.234	0.79949	0.187362	209.84	RSU1	Ras suppressor protein 1
1027	9.28e-01	4.24e-01	0.169	0.79869	0.135233	614.01	CDKN1B	cyclin dependent kinase inhibitor 1B
55500	9.28e-01	4.21e-01	0.199	0.80432	0.160006	692.43	ETNK1	ethanolamine kinase 1
109729127	9.28e-01	4.18e-01	0.38	-0.80969	-0.307323	67.34	KRT7-AS	KRT7 antisense RNA 1
51079	9.28e-01	4.24e-01	0.158	-0.79964	-0.126694	986.71	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
3251	9.28e-01	4.18e-01	0.248	0.80915	0.200694	145.43	HPRT1	hypoxanthine phosphoribosyltransferase 1
57016	9.30e-01	4.26e-01	0.186	-0.79666	-0.147875	5462.52	AKR1B10	aldo-keto reductase family 1 member B10
7268	9.31e-01	4.27e-01	0.281	-0.79425	-0.222891	167.48	TTC4	tetratricopeptide repeat domain 4
10969	9.34e-01	4.30e-01	0.172	0.78989	0.135894	1211.24	EBNA1BP2	EBNA1 binding protein 2
2210	9.34e-01	4.43e-01	0.488	0.76731	0.374067	70.64	FCGR1BP	Fc gamma receptor Ib, pseudogene
471	9.34e-01	4.45e-01	0.247	0.76376	0.188319	484.5	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
6152	9.34e-01	4.40e-01	0.151	-0.77167	-0.116846	1740.05	RPL24	ribosomal protein L24
11157	9.34e-01	4.45e-01	0.192	-0.76447	-0.146757	360.43	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
2195	9.34e-01	4.39e-01	0.198	0.77408	0.153417	1104.15	FAT1	FAT atypical cadherin 1
6500	9.34e-01	4.38e-01	0.135	0.77565	0.104854	1315.65	SKP1	S-phase kinase associated protein 1
8332	9.34e-01	4.45e-01	0.222	-0.76383	-0.169269	341.8	H2AC16	H2A clustered histone 16
4191	9.34e-01	4.46e-01	0.128	-0.76275	-0.097599	2254.62	MDH2	malate dehydrogenase 2
23484	9.34e-01	4.38e-01	0.274	-0.77516	-0.212301	185.38	LEPROTL1	leptin receptor overlapping transcript like 1
6591	9.34e-01	4.30e-01	0.364	-0.79	-0.287745	121.73	SNAI2	snail family transcriptional repressor 2
6224	9.34e-01	4.45e-01	0.155	-0.7639	-0.118396	1071.82	RPS20	ribosomal protein S20
10397	9.34e-01	4.32e-01	0.27	-0.78569	-0.212128	1091.19	NDRG1	N-myc downstream regulated 1
6482	9.34e-01	4.43e-01	0.275	-0.76675	-0.211076	170.19	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
55342	9.34e-01	4.32e-01	0.222	0.78543	0.174023	240.13	STRBP	spermatid perinuclear RNA binding protein
8050	9.34e-01	4.34e-01	0.256	0.78168	0.199957	180.65	PDHX	pyruvate dehydrogenase complex component X
23710	9.34e-01	4.36e-01	0.356	-0.77875	-0.277569	169.13	GABARAPL1	GABA type A receptor associated protein like 1
10376	9.34e-01	4.43e-01	0.292	-0.76734	-0.223962	270.24	TUBA1B	tubulin alpha 1b
23588	9.34e-01	4.31e-01	0.168	-0.7867	-0.132215	1558.13	KLHDC2	kelch domain containing 2
23224	9.34e-01	4.39e-01	0.293	-0.77429	-0.226941	129.28	SYNE2	spectrin repeat containing nuclear envelope protein 2
64782	9.34e-01	4.41e-01	0.411	0.77106	0.317021	70.25	AEN	apoptosis enhancing nuclease
4775	9.34e-01	4.36e-01	0.247	-0.77843	-0.192059	142.47	NFATC3	nuclear factor of activated T cells 3
9703	9.34e-01	4.36e-01	0.195	-0.77945	-0.152124	487.87	BLTP2	bridge-like lipid transfer protein family member 2
5709	9.34e-01	4.37e-01	0.42	-0.7781	-0.326692	62.16	PSMD3	proteasome 26S subunit, non-ATPase 3
1153	9.34e-01	4.42e-01	0.34	0.76869	0.26099	77.67	CIRBP	cold inducible RNA binding protein
3383	9.34e-01	4.30e-01	0.349	0.78866	0.275423	243.97	ICAM1	intercellular adhesion molecule 1
6919	9.34e-01	4.36e-01	0.391	-0.77876	-0.304215	65.95	TCEA2	transcription elongation factor A2
1399	9.34e-01	4.45e-01	0.187	0.76368	0.143155	342.03	CRKL	CRK like proto-oncogene, adaptor protein
1520	9.35e-01	4.47e-01	0.232	-0.76071	-0.176792	5568.31	CTSS	cathepsin S
4694	9.37e-01	4.48e-01	0.13	-0.75853	-0.098756	1970.63	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
1266	9.37e-01	4.55e-01	0.148	0.74631	0.110658	2437.5	CNN3	calponin 3
56997	9.37e-01	4.51e-01	0.174	0.75417	0.130959	666.37	COQ8A	coenzyme Q8A
199	9.37e-01	4.59e-01	0.263	-0.74121	-0.194702	367.24	AIF1	allograft inflammatory factor 1
1559	9.37e-01	4.59e-01	0.177	0.74071	0.131276	15816.1	CYP2C9	cytochrome P450 family 2 subfamily C member 9
2805	9.37e-01	4.58e-01	0.189	-0.74249	-0.140521	823.94	GOT1	glutamic-oxaloacetic transaminase 1
3665	9.37e-01	4.54e-01	0.356	0.74812	0.266019	72.08	IRF7	interferon regulatory factor 7
3606	9.37e-01	4.51e-01	0.407	0.75372	0.306918	78.6	IL18	interleukin 18
55608	9.37e-01	4.59e-01	0.172	0.74037	0.127327	703.51	ANKRD10	ankyrin repeat domain 10
1965	9.37e-01	4.55e-01	0.196	0.74785	0.146926	974.37	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha
51203	9.37e-01	4.56e-01	0.349	0.74533	0.260316	195.43	NUSAP1	nucleolar and spindle associated protein 1
4494	9.37e-01	4.51e-01	0.379	-0.75345	-0.285353	161.34	MT1F	metallothionein 1F
6182	9.37e-01	4.57e-01	0.165	-0.74384	-0.12263	1016.56	MRPL12	mitochondrial ribosomal protein L12
9097	9.37e-01	4.54e-01	0.172	0.74931	0.129111	1433.32	USP14	ubiquitin specific peptidase 14
51282	9.37e-01	4.51e-01	0.283	-0.75307	-0.212936	101.07	SCAND1	SCAN domain containing 1
101927559	9.37e-01	4.58e-01	0.2	0.74171	0.148063	498.17	CEBPB-AS1	CEBPB antisense RNA 1
1051	9.37e-01	4.58e-01	0.2	0.74171	0.148063	498.17	CEBPB	CCAAT enhancer binding protein beta
51186	9.37e-01	4.58e-01	0.209	-0.74157	-0.154702	470.37	TCEAL9	transcription elongation factor A like 9
1195	9.42e-01	4.65e-01	0.233	-0.73131	-0.170555	234.57	CLK1	CDC like kinase 1
8550	9.42e-01	4.63e-01	0.327	0.73468	0.240416	100.88	MAPKAPK5	MAPK activated protein kinase 5
3250	9.42e-01	4.64e-01	0.169	-0.73236	-0.124009	2872.09	HPR	haptoglobin-related protein
1845	9.42e-01	4.64e-01	0.146	0.73217	0.107146	1320.24	DUSP3	dual specificity phosphatase 3
5594	9.42e-01	4.64e-01	0.292	0.73287	0.214211	182.34	MAPK1	mitogen-activated protein kinase 1
84938	9.42e-01	4.66e-01	0.295	0.72951	0.215085	158.35	ATG4C	autophagy related 4C cysteine peptidase
22827	9.42e-01	4.66e-01	0.397	-0.72921	-0.289187	85.63	PUF60	poly(U) binding splicing factor 60
5320	9.43e-01	5.09e-01	0.671	-0.66085	-0.44334	313.45	PLA2G2A	phospholipase A2 group IIA
65018	9.43e-01	5.25e-01	0.138	-0.63518	-0.087846	1934.77	PINK1	PTEN induced kinase 1
6135	9.43e-01	5.45e-01	0.13	-0.6059	-0.07863	10281.07	RPL11	ribosomal protein L11
22887	9.43e-01	5.29e-01	0.276	-0.63009	-0.174079	113.37	FOXJ3	forkhead box J3
533	9.43e-01	4.91e-01	0.299	-0.68873	-0.20576	166.46	ATP6V0B	ATPase H+ transporting V0 subunit b
1579	9.43e-01	4.90e-01	0.176	-0.68974	-0.121565	4068.11	CYP4A11	cytochrome P450 family 4 subfamily A member 11
3716	9.43e-01	4.80e-01	0.164	0.70608	0.115754	656.66	JAK1	Janus kinase 1
2330	9.43e-01	5.34e-01	0.254	-0.62205	-0.157952	774.98	FMO5	flavin containing dimethylaniline monoxygenase 5
