GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
599	0.89825	0.23261419	0.59	1.1936518	0.7046683	26.3	BCL2L2	BCL2 like 2
100529063	0.89825	0.23261419	0.59	1.1936518	0.7046683	26.3	BCL2L2-PABPN1	BCL2L2-PABPN1 readthrough
6351	0.89825	0.23457206	1.08	-1.1886636	-1.2831854	710.43	CCL4	C-C motif chemokine ligand 4
9021	0.89825	0.23542236	0.9	-1.1865064	-1.0677419	16.3	SOCS3	suppressor of cytokine signaling 3
1829	0.89825	0.23399944	0.264	-1.1901195	-0.3140429	199.57	DSG2	desmoglein 2
55723	0.89825	0.23166678	0.636	-1.1960763	-0.7604042	26.33	ASF1B	anti-silencing function 1B histone chaperone
5710	0.90084	0.23779895	0.318	-1.1805062	-0.3751994	246.12	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
2982	0.90084	0.23785943	0.693	1.1803541	0.8181599	19.78	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1
5927	0.90084	0.23709278	0.228	1.1822846	0.2698564	307.08	KDM5A	lysine demethylase 5A
10419	0.90084	0.23668456	0.345	1.1833144	0.4086045	242.34	PRMT5	protein arginine methyltransferase 5
2769	0.90084	0.23817649	0.562	-1.1795569	-0.6627611	28.55	GNA15	G protein subunit alpha 15
29890	0.90156	0.23902078	0.942	-1.1774379	-1.1087318	10.04	RBM15B	RNA binding motif protein 15B
27089	0.90156	0.23919739	0.176	-1.1769953	-0.2066798	801.82	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
392	0.90203	0.23973893	0.358	1.1756396	0.4204157	96.13	ARHGAP1	Rho GTPase activating protein 1
9636	0.90532	0.24232961	0.824	-1.1691838	-0.9630655	278.7	ISG15	ISG15 ubiquitin like modifier
8349	0.90532	0.24243114	0.543	1.1689317	0.6351935	39.62	H2BC21	H2B clustered histone 21
2920	0.90532	0.24269819	0.254	1.1682692	0.2972391	161.82	CXCL2	C-X-C motif chemokine ligand 2
60682	0.90532	0.24177228	0.309	-1.1705685	-0.3618865	111.38	SMAP1	small ArfGAP 1
135152	0.90532	0.24177228	0.309	-1.1705685	-0.3618865	111.38	B3GAT2	beta-1,3-glucuronyltransferase 2
51466	0.90696	0.2435546	0.306	-1.166148	-0.3570672	655.98	EVL	Enah/Vasp-like
8529	0.90804	0.2442621	0.187	1.1643996	0.2177644	1749.94	CYP4F2	cytochrome P450 family 4 subfamily F member 2
8320	0.91	0.24646652	0.888	1.1589747	1.0291863	18.84	EOMES	eomesodermin
501	0.91	0.24595977	0.809	1.1602187	0.9390059	15.33	ALDH7A1	aldehyde dehydrogenase 7 family member A1
3434	0.91	0.24522725	0.385	-1.1620202	-0.4473651	492.94	IFIT1	interferon induced protein with tetratricopeptide repeats 1
9016	0.91	0.24633818	0.747	1.1592896	0.865755	18.87	SLC25A14	solute carrier family 25 member 14
34	0.91178	0.24771259	0.233	-1.1559231	-0.2690599	771.22	ACADM	acyl-CoA dehydrogenase medium chain
4817	0.91178	0.24820829	0.178	1.1547122	0.205968	617.68	NIT1	nitrilase 1
3949	0.91178	0.24783009	0.222	-1.155636	-0.2567049	579.44	LDLR	low density lipoprotein receptor
405	0.91449	0.24954377	0.167	1.1514582	0.1918008	969.78	ARNT	aryl hydrocarbon receptor nuclear translocator
3326	0.91449	0.24978968	0.192	1.1508604	0.2214383	1800.19	HSP90AB1	heat shock protein 90 alpha family class B member 1
6280	0.91637	0.25114584	0.402	-1.1475707	-0.4612655	315.73	S100A9	S100 calcium binding protein A9
6182	0.91637	0.25087794	0.175	-1.1482195	-0.2007468	1209.2	MRPL12	mitochondrial ribosomal protein L12
4548	0.91662	0.25163795	0.481	-1.14638	-0.5517517	40.95	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase
23463	0.91686	0.33381303	0.499	-0.9664621	-0.4822068	41.53	ICMT	isoprenylcysteine carboxyl methyltransferase
7133	0.91686	0.26638432	0.224	-1.1114276	-0.248649	332.31	TNFRSF1B	TNF receptor superfamily member 1B
6390	0.91686	0.27009094	0.176	-1.1028532	-0.1943828	2695.68	SDHB	succinate dehydrogenase complex iron sulfur subunit B
5909	0.91686	0.33971824	0.783	-0.9547221	-0.7472165	11.71	RAP1GAP	RAP1 GTPase activating protein
6195	0.91686	0.36491815	0.575	-0.9060334	-0.5209337	57.01	RPS6KA1	ribosomal protein S6 kinase A1
2268	0.91686	0.33532231	0.417	-0.9634489	-0.4021311	215.97	FGR	FGR proto-oncogene, Src family tyrosine kinase
127544	0.91686	0.38741746	0.307	-0.8643103	-0.2652349	144.42	RNF19B	ring finger protein 19B
10489	0.91686	0.30690128	0.282	1.0217457	0.2878303	348.14	LRRC41	leucine rich repeat containing 41
8569	0.91686	0.26034466	0.34	1.1255769	0.38222	84.48	MKNK1	MAPK interacting serine/threonine kinase 1
284541	0.91686	0.31092216	0.254	-1.013289	-0.2571663	2759.51	CYP4A22	cytochrome P450 family 4 subfamily A member 22
84938	0.91686	0.36696742	0.282	0.9021684	0.2546339	180.6	ATG4C	autophagy related 4C cysteine peptidase
1647	0.91686	0.32192814	0.206	0.9905034	0.2044384	618.69	GADD45A	growth arrest and DNA damage inducible alpha
5737	0.91686	0.27803202	0.21	1.0847509	0.2278874	319.56	PTGFR	prostaglandin F receptor
56267	0.91686	0.25679258	0.181	1.1340047	0.2056778	566.95	KYAT3	kynurenine aminotransferase 3
30836	0.91686	0.31324359	0.28	1.0084393	0.2827157	369.18	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
178	0.91686	0.35482982	0.234	0.9252617	0.2161122	347.13	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
280	0.91686	0.35782819	0.311	0.9195113	0.2859583	283.81	AMY2B	amylase alpha 2B
10451	0.91686	0.33147652	0.713	-0.9711441	-0.6925242	23.62	VAV3	vav guanine nucleotide exchange factor 3
10286	0.91686	0.33122623	0.214	0.9716469	0.2079511	607.26	BCAS2	BCAS2 pre-mRNA processing factor
723790	0.91686	0.26337588	0.182	-1.1184476	-0.2036118	972.21	H2AC19	H2A clustered histone 19
4170	0.91686	0.38644819	0.179	0.8660765	0.1548575	3946.02	MCL1	MCL1 apoptosis regulator, BCL2 family member
6273	0.91686	0.33682282	0.911	0.9604619	0.8745161	11.76	S100A2	S100 calcium binding protein A2
80308	0.91686	0.35483737	0.397	0.9252471	0.3677165	65.32	FLAD1	flavin adenine dinucleotide synthetase 1
8804	0.91686	0.25713562	0.174	-1.1331873	-0.1970985	1319.64	CREG1	cellular repressor of E1A stimulated genes 1
92241	0.91686	0.34087561	0.542	0.9524366	0.5161827	53.76	RCSD1	RCSD domain containing 1
6402	0.91686	0.30932318	0.795	1.0166432	0.8083786	11.41	SELL	selectin L
356	0.91686	0.32182172	0.938	0.9907212	0.9290973	11.71	FASLG	Fas ligand
9917	0.91686	0.32814422	0.349	-0.9778587	-0.3414462	106.18	FAM20B	FAM20B glycosaminoglycan xylosylkinase
3918	0.91686	0.26567158	0.481	-1.1130858	-0.5358543	48.02	LAMC2	laminin subunit gamma 2
3075	0.91686	0.36128857	0.147	-0.9129125	-0.1338306	20299.34	CFH	complement factor H
23271	0.91686	0.28721194	0.25	1.0642578	0.2661398	212.24	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
9641	0.91686	0.38817903	0.793	-0.8629244	-0.6847245	17.81	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
51514	0.91686	0.38552599	0.88	-0.8677595	-0.7639758	17.86	DTL	denticleless E3 ubiquitin protein ligase homolog
467	0.91686	0.29197202	0.582	1.0538054	0.6137746	26.66	ATF3	activating transcription factor 3
2058	0.91686	0.33843472	0.581	0.9572626	0.5565809	24.62	EPRS1	glutamyl-prolyl-tRNA synthetase 1
22796	0.91686	0.33901837	0.234	0.9561066	0.2235359	261.91	COG2	component of oligomeric golgi complex 2
128061	0.91686	0.321808	0.241	0.9907493	0.2387505	180.22	C1orf131	chromosome 1 open reading frame 131
52	0.91686	0.29503631	0.223	1.0471372	0.2335096	325.57	ACP1	acid phosphatase 1
9687	0.91686	0.34522045	0.777	0.9439006	0.7335361	21.09	GREB1	growth regulating estrogen receptor binding 1
9637	0.91686	0.2564414	0.187	1.1348423	0.2121284	1281.49	FEZ2	fasciculation and elongation protein zeta 2
10153	0.91686	0.34324729	0.238	0.9477686	0.2258744	574.18	CEBPZ	CCAAT enhancer binding protein zeta
1545	0.91686	0.36297594	0.503	-0.9097091	-0.4579279	78.38	CYP1B1	cytochrome P450 family 1 subfamily B member 1
6654	0.91686	0.27591247	0.303	1.0895476	0.329915	176.25	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1
2677	0.91686	0.35844609	0.202	-0.9183301	-0.1853579	1526.09	GGCX	gamma-glutamyl carboxylase
2274	0.91686	0.279305	1.068	-1.0818819	-1.1556576	10.74	FHL2	four and a half LIM domains 2
150472	0.91686	0.27655284	0.198	1.0880958	0.215783	469.57	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
9839	0.91686	0.35546316	0.275	-0.9240445	-0.2537134	510.91	ZEB2	zinc finger E-box binding homeobox 2
4780	0.91686	0.30626368	0.181	1.0230934	0.1847149	1178.38	NFE2L2	NFE2 like bZIP transcription factor 2
57181	0.91686	0.25889769	0.482	-1.1290003	-0.5445277	53.53	SLC39A10	solute carrier family 39 member 10
3329	0.91686	0.39155211	0.173	-0.856806	-0.1482412	2873.44	HSPD1	heat shock protein family D (Hsp60) member 1
4709	0.91686	0.29716463	0.162	-1.042533	-0.1685219	1634.72	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
843	0.91686	0.30214718	0.42	-1.0318398	-0.4330967	61.74	CASP10	caspase 10
1385	0.91686	0.37669474	0.253	0.8840027	0.2234297	200.93	CREB1	cAMP responsive element binding protein 1
4133	0.91686	0.34007524	0.749	0.9540166	0.7144378	25.52	MAP2	microtubule associated protein 2
54576	0.91686	0.3931136	0.144	-0.8539845	-0.1231846	3052.7	UGT1A8	UDP glucuronosyltransferase family 1 member A8
54575	0.91686	0.3931136	0.144	-0.8539845	-0.1231846	3052.7	UGT1A10	UDP glucuronosyltransferase family 1 member A10
54658	0.91686	0.3697537	0.144	-0.8969348	-0.1292407	3088.34	UGT1A1	UDP glucuronosyltransferase family 1 member A1
7048	0.91686	0.29097899	0.182	-1.0559764	-0.1924854	744.41	TGFBR2	transforming growth factor beta receptor 2
9943	0.91686	0.28523251	0.305	1.0686387	0.3261736	114.73	OXSR1	oxidative stress responsive kinase 1
2876	0.91686	0.35098332	0.158	-0.9326837	-0.147182	2275.81	GPX1	glutathione peroxidase 1
10641	0.91686	0.30940892	0.264	1.0164631	0.2679474	235.86	NPRL2	NPR2 like, GATOR1 complex subunit
11344	0.91686	0.30240444	0.173	-1.0312909	-0.1787539	997.68	TWF2	twinfilin actin binding protein 2
25978	0.91686	0.38191274	0.304	0.8743774	0.2660696	223.58	CHMP2B	charged multivesicular body protein 2B
868	0.91686	0.33470675	0.606	-0.9646767	-0.5848867	31.74	CBLB	Cbl proto-oncogene B
64422	0.91686	0.27207938	0.197	-1.0982866	-0.2164315	632.02	ATG3	autophagy related 3
942	0.91686	0.25293415	0.953	1.1432516	1.090076	13.01	CD86	CD86 molecule
29909	0.91686	0.26376664	0.923	1.1175327	1.0311935	11.25	GPR171	G protein-coupled receptor 171
10051	0.91686	0.36093347	0.312	-0.9135878	-0.2847827	163.07	SMC4	structural maintenance of chromosomes 4
86	0.91686	0.36983233	0.236	0.8967875	0.2112586	464.83	ACTL6A	actin like 6A
5708	0.91686	0.38570708	0.449	-0.8674289	-0.3891929	45.65	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
10891	0.91686	0.32467899	0.358	-0.9848882	-0.3525936	80.18	PPARGC1A	PPARG coactivator 1 alpha
3093	0.91686	0.31282691	0.184	1.0093081	0.1859684	1638.58	UBE2K	ubiquitin conjugating enzyme E2 K
323	0.91686	0.28610242	0.314	-1.0667109	-0.3353538	120.21	APBB2	amyloid beta precursor protein binding family B member 2
2069	0.91686	0.35541984	1.104	0.9241277	1.020372	16.63	EREG	epiregulin
9908	0.91686	0.33572839	0.238	0.9626397	0.229387	658.68	G3BP2	G3BP stress granule assembly factor 2
53343	0.91686	0.37686583	0.155	-0.8836858	-0.1369393	1371.93	NUDT9	nudix hydrolase 9
9429	0.91686	0.35634894	0.429	0.9223444	0.3954233	46.41	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
55008	0.91686	0.30704187	0.374	-1.0214488	-0.3822034	77.08	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
128	0.91686	0.33361007	0.76	-0.9668679	-0.7346918	12.58	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
126	0.91686	0.31123499	0.288	1.012634	0.2917609	183.29	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
9061	0.91686	0.26231263	0.283	-1.1209418	-0.3177511	287.08	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
3033	0.91686	0.27702707	0.274	-1.087022	-0.298055	210.91	HADH	hydroxyacyl-CoA dehydrogenase
2247	0.91686	0.32844978	0.282	0.9772412	0.2758747	194	FGF2	fibroblast growth factor 2
23321	0.91686	0.25736442	0.339	1.1326425	0.3834476	110.7	TRIM2	tripartite motif containing 2
2244	0.91686	0.36941838	0.204	-0.8975634	-0.1829556	10654.38	FGB	fibrinogen beta chain
9693	0.91686	0.38353112	0.421	0.8714085	0.3668112	60.99	RAPGEF2	Rap guanine nucleotide exchange factor 2
79682	0.91686	0.37861476	0.507	0.8804515	0.4464682	47.59	CENPU	centromere protein U
6550	0.91686	0.33620973	0.571	0.9616813	0.5488393	25.62	SLC9A3	solute carrier family 9 member A3
25845	0.91686	0.33620973	0.571	0.9616813	0.5488393	25.62	PP7080	uncharacterized LOC25845
7690	0.91686	0.28614524	0.458	1.0666161	0.4882801	70.6	ZNF131	zinc finger protein 131
3156	0.91686	0.34744619	0.177	-0.9395544	-0.1664222	960.27	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
153339	0.91686	0.35431406	0.184	-0.9262539	-0.1701758	759.45	TMEM167A	transmembrane protein 167A
5480	0.91686	0.35967613	0.193	-0.9159824	-0.1764504	1416.5	PPIC	peptidylprolyl isomerase C
4001	0.91686	0.39318025	0.553	-0.8538642	-0.4725972	35.52	LMNB1	lamin B1
1958	0.91686	0.37752698	0.37	0.8824621	0.3262733	317	EGR1	early growth response 1
929	0.91686	0.36916148	0.238	-0.8980451	-0.2136034	689.42	CD14	CD14 molecule
972	0.91686	0.36479793	0.603	-0.9062606	-0.5468026	22.14	CD74	CD74 molecule
8737	0.91686	0.29201117	0.218	1.0537199	0.2297531	397.48	RIPK1	receptor interacting serine/threonine kinase 1
10799	0.91686	0.38889461	0.324	0.8616237	0.2792296	103.87	RPP40	ribonuclease P/MRP subunit p40
51522	0.91686	0.32032609	0.19	-0.993788	-0.1886404	764.26	TMEM14C	transmembrane protein 14C
54898	0.91686	0.26764511	0.919	-1.1085019	-1.0184062	9.78	ELOVL2	ELOVL fatty acid elongase 2
63971	0.91686	0.31872155	0.233	0.9970885	0.2327391	347.63	KIF13A	kinesin family member 13A
3012	0.91686	0.35484117	0.479	-0.9252398	-0.4427399	49.21	H2AC8	H2A clustered histone 8
8345	0.91686	0.38257609	0.773	-0.8731596	-0.6745257	11.2	H2BC9	H2B clustered histone 9
8340	0.91686	0.25371952	0.216	-1.1413615	-0.2466305	522.62	H2BC13	H2B clustered histone 13
8348	0.91686	0.32965796	0.347	-0.9748031	-0.3380401	86.89	H2BC17	H2B clustered histone 17
5698	0.91686	0.27650209	0.278	1.0882107	0.3024787	623.33	PSMB9	proteasome 20S subunit beta 9
1616	0.91686	0.35911467	0.252	0.9170534	0.2312461	996.74	DAXX	death domain associated protein
221477	0.91686	0.31134434	0.493	-1.0124052	-0.498842	40.04	C6orf89	chromosome 6 open reading frame 89
54210	0.91686	0.3794921	0.709	0.8788325	0.6228665	27.47	TREM1	triggering receptor expressed on myeloid cells 1
26054	0.91686	0.35648857	0.21	0.9220767	0.193506	555.33	SENP6	SUMO specific peptidase 6
10559	0.91686	0.28592949	0.251	-1.0670938	-0.2678934	196.58	SLC35A1	solute carrier family 35 member A1
892	0.91686	0.32838374	0.292	-0.9773746	-0.2855788	172.01	CCNC	cyclin C
2309	0.91686	0.36974493	0.25	0.8969512	0.2243046	209.37	FOXO3	forkhead box O3
4082	0.91686	0.37730038	0.293	0.8828814	0.2583457	230.9	MARCKS	myristoylated alanine rich protein kinase C substrate
116150	0.91686	0.25504399	0.341	1.1381832	0.3878401	107.09	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
5796	0.91686	0.38639611	0.42	-0.8661715	-0.3641086	92.26	PTPRK	protein tyrosine phosphatase receptor type K
1490	0.91686	0.34248018	0.426	-0.9492761	-0.4047962	81.91	CCN2	cellular communication network factor 2
5154	0.91686	0.28750735	0.538	-1.0636057	-0.572423	42.14	PDGFA	platelet derived growth factor subunit A
4697	0.91686	0.30311422	0.265	-1.029778	-0.2724638	483.74	NDUFA4	NDUFA4 mitochondrial complex associated
196	0.91686	0.29149046	0.325	1.0548576	0.3429126	128	AHR	aryl hydrocarbon receptor
9805	0.91686	0.32734805	0.6	-0.9794695	-0.5879593	41.55	SCRN1	secernin 1
313	0.91686	0.26613913	0.397	1.1119977	0.44185	164.95	AOAH	acyloxyacyl hydrolase
445347	0.91686	0.30539076	0.95	1.0249416	0.973651	16.01	TARP	TCR gamma alternate reading frame protein
6966	0.91686	0.35777968	0.957	0.9196041	0.8804004	15.34	TRGC1	T cell receptor gamma constant 1
5478	0.91686	0.37523055	0.156	-0.8867184	-0.1385347	13529.11	PPIA	peptidylprolyl isomerase A
2887	0.91686	0.38803429	0.21	-0.8631877	-0.1810082	330.62	GRB10	growth factor receptor bound protein 10
1956	0.91686	0.33785719	0.231	0.9584077	0.2218254	284.28	EGFR	epidermal growth factor receptor
51373	0.91686	0.29336073	0.215	-1.0507776	-0.2255601	356.87	MRPS17	mitochondrial ribosomal protein S17
3315	0.91686	0.34815512	0.181	0.9381738	0.169571	902.47	HSPB1	heat shock protein family B (small) member 1
2770	0.91686	0.36206979	0.349	0.9114282	0.3182288	120.28	GNAI1	G protein subunit alpha i1
8910	0.91686	0.30082693	0.33	-1.0346617	-0.3410171	121.34	SGCE	sarcoglycan epsilon
100861540	0.91686	0.36941494	0.283	0.8975698	0.2537105	689.07	CYP3A7-CYP3A51P	CYP3A7-CYP3A51P readthrough
1551	0.91686	0.36941494	0.283	0.8975698	0.2537105	689.07	CYP3A7	cytochrome P450 family 3 subfamily A member 7
1576	0.91686	0.25559833	0.253	1.1368564	0.2878449	7655.98	CYP3A4	cytochrome P450 family 3 subfamily A member 4
4584	0.91686	0.32658601	0.459	0.9810137	0.4502887	43.4	MUC3A	mucin 3A, cell surface associated
1738	0.91686	0.27492557	1.008	1.0917896	1.1002845	9.18	DLD	dihydrolipoamide dehydrogenase
813	0.91686	0.3865856	0.522	0.865826	0.4517693	43.39	CALU	calumenin
4850	0.91686	0.27818859	0.207	1.0843975	0.2250027	439.83	CNOT4	CCR4-NOT transcription complex subunit 4
55303	0.91686	0.37782767	0.447	0.881906	0.3940376	99.51	GIMAP4	GTPase, IMAP family member 4
10	0.91686	0.29435605	0.23	-1.0486135	-0.2409943	462.34	NAT2	N-acetyltransferase 2
665	0.91686	0.28963641	0.184	-1.0589196	-0.1952347	779.44	BNIP3L	BCL2 interacting protein 3 like
1191	0.91686	0.34954301	0.247	-0.9354761	-0.2310188	1468.18	CLU	clusterin
51435	0.91686	0.29100238	0.282	-1.0559252	-0.2978082	166.66	SCARA3	scavenger receptor class A member 3
1846	0.91686	0.37227977	0.968	0.8922111	0.8635679	11.22	DUSP4	dual specificity phosphatase 4
9650	0.91686	0.29120312	0.171	-1.055486	-0.1802407	626.66	MTFR1	mitochondrial fission regulator 1
157869	0.91686	0.37699592	1.089	-0.8834449	-0.962388	8.68	SBSPON	somatomedin B and thrombospondin type 1 domain containing
50484	0.91686	0.32870499	0.23	0.9767256	0.2250721	575.18	RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B
9897	0.91686	0.37406287	0.169	0.8888888	0.1501293	849.72	WASHC5	WASH complex subunit 5
6503	0.91686	0.34989859	0.744	0.934786	0.6958124	17.04	SLA	Src like adaptor
5747	0.91686	0.29629689	0.276	-1.0444075	-0.2882928	153.28	PTK2	protein tyrosine kinase 2
55871	0.91686	0.27100393	0.197	1.1007536	0.217092	458.01	ZNG1A	Zn regulated GTPase metalloprotein activator 1A
50808	0.91686	0.34620008	0.238	-0.9419855	-0.2244627	414.15	AK3	adenylate kinase 3
644019	0.91686	0.34298698	0.195	0.9482799	0.1852203	422.16	ZNG1F	Zn regulated GTPase metalloprotein activator 1F
102724238	0.91686	0.38958238	0.995	0.860375	0.855742	8.24	FAM88C	family with sequence similarity 88 member C
387628	0.91686	0.38958238	0.995	0.860375	0.855742	8.24	FGF7P6	fibroblast growth factor 7 pseudogene 6
220869	0.91686	0.29159914	0.204	1.05462	0.2154796	455.43	ZNG1E	Zn regulated GTPase metalloprotein activator 1E
445571	0.91686	0.2739118	0.198	1.0940985	0.2170291	469.37	ZNG1C	Zn regulated GTPase metalloprotein activator 1C
23670	0.91686	0.36419341	0.189	0.9074036	0.1711263	751.03	CEMIP2	cell migration inducing hyaluronidase 2
80010	0.91686	0.32623732	0.577	-0.981721	-0.5668522	34.56	RMI1	RecQ mediated genome instability 1
1612	0.91686	0.3505829	0.266	0.9334592	0.2480124	370.07	DAPK1	death associated protein kinase 1
4783	0.91686	0.3353125	0.308	0.9634684	0.2970117	260.71	NFIL3	nuclear factor, interleukin 3 regulated
3376	0.91686	0.36549511	0.531	-0.9049439	-0.4806269	46.56	IARS1	isoleucyl-tRNA synthetase 1
5004	0.91686	0.3362232	0.182	-0.9616545	-0.174894	9057.2	ORM1	orosomucoid 1
23245	0.91686	0.27039616	1.042	-1.1021507	-1.1487313	8.99	ASTN2	astrotactin 2
1759	0.91686	0.29976721	0.651	1.0369327	0.6749359	36.19	DNM1	dynamin 1
25	0.91686	0.34034969	0.697	-0.9534745	-0.6649206	15.55	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
1056	0.91686	0.33904375	0.84	0.9560564	0.8033521	13.19	CEL	carboxyl ester lipase
1645	0.91686	0.27220264	0.184	1.0980042	0.2022115	788.31	AKR1C1	aldo-keto reductase family 1 member C1
1109	0.91686	0.27419357	0.184	1.0934562	0.2013502	791.87	AKR1C4	aldo-keto reductase family 1 member C4
22852	0.91686	0.2654454	0.583	1.1136127	0.6492649	34.57	ANKRD26	ankyrin repeat domain containing 26
1763	0.91686	0.33106746	1.267	0.971966	1.2313393	7.44	DNA2	DNA replication helicase/nuclease 2
26128	0.91686	0.36357097	0.242	-0.9085817	-0.2196649	233.21	KIFBP	kinesin family binding protein
54541	0.91686	0.30711571	1.271	-1.0212929	-1.2985296	8.52	DDIT4	DNA damage inducible transcript 4
51021	0.91686	0.38322853	0.183	-0.8719631	-0.1595244	490.36	MRPS16	mitochondrial ribosomal protein S16
100132116	0.91686	0.32102804	0.301	-0.9923475	-0.2984157	179.98	ACTA2-AS1	ACTA2 antisense RNA 1
59	0.91686	0.32102804	0.301	-0.9923475	-0.2984157	179.98	ACTA2	actin alpha 2, smooth muscle
3988	0.91686	0.31851345	0.27	-0.9975174	-0.2688345	6765.7	LIPA	lipase A, lysosomal acid type
3416	0.91686	0.34082046	0.206	0.9525454	0.1964463	495.73	IDE	insulin degrading enzyme
1562	0.91686	0.35951292	1.096	0.9162936	1.0040125	7.91	CYP2C18	cytochrome P450 family 2 subfamily C member 18
2805	0.91686	0.27993967	0.217	-1.0804549	-0.234474	984.74	GOT1	glutamic-oxaloacetic transaminase 1
9221	0.91686	0.2708016	0.328	1.1012184	0.3612747	177.36	NOLC1	nucleolar and coiled-body phosphoprotein 1
8729	0.91686	0.39085978	0.224	0.8580592	0.1926303	283.54	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
9748	0.91686	0.35247143	0.247	0.9298062	0.2299172	409.69	SLK	STE20 like kinase
51703	0.91686	0.28586983	0.193	-1.0672259	-0.2057655	1245.55	ACSL5	acyl-CoA synthetase long chain family member 5
101	0.91686	0.35951556	0.413	-0.9162886	-0.3783875	119.34	ADAM8	ADAM metallopeptidase domain 8
7106	0.91686	0.27944336	1.155	-1.0815706	-1.249658	9.22	TSPAN4	tetraspanin 4
6207	0.91686	0.26693937	0.248	-1.1101384	-0.2757324	199.34	RPS13	ribosomal protein S13
3939	0.91686	0.25542277	0.187	-1.1372764	-0.2125114	3519.92	LDHA	lactate dehydrogenase A
9246	0.91686	0.30113316	0.203	-1.0340064	-0.2098857	1293.11	UBE2L6	ubiquitin conjugating enzyme E2 L6
5331	0.91686	0.27995844	0.504	-1.0804127	-0.5445574	40.14	PLCB3	phospholipase C beta 3
374403	0.91686	0.36224919	0.56	-0.9110877	-0.5101391	28.54	TBC1D10C	TBC1 domain family member 10C
3508	0.91686	0.37643973	0.546	0.8844752	0.4826874	37.13	IGHMBP2	immunoglobulin mu DNA binding protein 2
9789	0.91686	0.284898	0.588	-1.0693811	-0.6290144	22.07	SPCS2	signal peptidase complex subunit 2
2526	0.91686	0.36809372	0.781	0.9000499	0.7032298	14.84	FUT4	fucosyltransferase 4
3606	0.91686	0.28522318	0.368	1.0686594	0.3932194	88.07	IL18	interleukin 18
79671	0.91686	0.26990383	0.677	1.1032841	0.7467237	20.92	NLRX1	NLR family member X1
1111	0.91686	0.3575423	0.399	-0.9200583	-0.3666502	72.25	CHEK1	checkpoint kinase 1
4973	0.91686	0.3494805	1.448	0.9355974	1.3544553	9.37	OLR1	oxidized low density lipoprotein receptor 1
3822	0.91686	0.31693186	0.462	1.0007827	0.4623266	56	KLRC2	killer cell lectin like receptor C2
1027	0.91686	0.30372439	0.178	1.0284794	0.1831124	698.32	CDKN1B	cyclin dependent kinase inhibitor 1B
10376	0.91686	0.37173713	0.228	-0.8932242	-0.2039437	308.8	TUBA1B	tubulin alpha 1b
7009	0.91686	0.37209205	0.183	0.8925615	0.1636853	4467.57	TMBIM6	transmembrane BAX inhibitor motif containing 6
29095	0.91686	0.33466988	0.198	0.9647503	0.1911515	684.28	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
506	0.91686	0.31764566	0.209	-0.9993077	-0.2089106	309.33	ATP5F1B	ATP synthase F1 subunit beta
4069	0.91686	0.29671503	0.53	1.0435038	0.5529873	5666.93	LYZ	lysozyme
1848	0.91686	0.3087018	0.303	-1.0179498	-0.3083865	235.44	DUSP6	dual specificity phosphatase 6
121457	0.91686	0.32414239	0.198	-0.9859811	-0.19521	431.42	IKBIP	IKBKB interacting protein
3479	0.91686	0.28703222	0.238	1.0646547	0.2534143	315.01	IGF1	insulin like growth factor 1
23014	0.91686	0.28881732	0.5	1.0607197	0.5308792	39.49	FBXO21	F-box protein 21
5564	0.91686	0.34781104	0.313	-0.9388436	-0.2935199	159.32	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
84274	0.91686	0.39143919	0.285	-0.8570103	-0.2439866	205.05	COQ5	coenzyme Q5, methyltransferase
6927	0.91686	0.3266938	0.426	0.9807951	0.4176253	101	HNF1A	HNF1 homeobox A
5715	0.91686	0.37832269	0.457	0.880991	0.4029271	40.65	PSMD9	proteasome 26S subunit, non-ATPase 9
1967	0.91686	0.31997704	0.191	-0.9945051	-0.1895402	400.53	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
11340	0.91686	0.36298971	0.242	0.909683	0.219714	255.91	EXOSC8	exosome component 8
