GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8910	0.91114	0.24163989	0.302	-1.170898	-0.353685	109.5	SGCE	sarcoglycan epsilon
4233	0.91114	0.24310945	0.179	-1.16725	-0.209395	543.06	MET	MET proto-oncogene, receptor tyrosine kinase
168537	0.91114	0.24473404	0.745	1.163235	0.867112	15.11	GIMAP7	GTPase, IMAP family member 7
5108	0.91114	0.21793685	0.185	1.232033	0.228077	376.64	PCM1	pericentriolar material 1
2039	0.91114	0.21669356	0.242	-1.235368	-0.298668	242.82	DMTN	dematin actin binding protein
10656	0.91114	0.24885397	0.209	1.153137	0.241027	454.08	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
6461	0.91114	0.21905325	0.182	1.229049	0.224216	1155.61	SHB	SH2 domain containing adaptor protein B
55342	0.91114	0.22934422	0.219	1.20205	0.263486	241.43	STRBP	spermatid perinuclear RNA binding protein
11224	0.91114	0.24855705	0.151	-1.153861	-0.174322	3025.74	RPL35	ribosomal protein L35
55388	0.91114	0.22370345	0.745	1.216739	0.906616	20.07	MCM10	minichromosome maintenance 10 replication initiation factor
22852	0.91114	0.24396288	0.618	1.165139	0.719535	30.37	ANKRD26	ankyrin repeat domain containing 26
118788	0.91114	0.22147466	0.217	-1.222616	-0.26552	422.07	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1
9126	0.91114	0.24885373	0.248	-1.153138	-0.286471	199.67	SMC3	structural maintenance of chromosomes 3
51703	0.91114	0.22629791	0.165	1.20995	0.200145	971.85	ACSL5	acyl-CoA synthetase long chain family member 5
10346	0.91114	0.24537638	0.177	-1.161653	-0.206106	839.47	TRIM22	tripartite motif containing 22
960	0.91114	0.21006498	0.228	1.253387	0.286103	836.32	CD44	CD44 molecule (Indian blood group)
10062	0.91114	0.24115593	0.207	-1.172102	-0.242823	788.41	NR1H3	nuclear receptor subfamily 1 group H member 3
9246	0.91114	0.2388098	0.178	-1.177967	-0.209169	1160.59	UBE2L6	ubiquitin conjugating enzyme E2 L6
81544	0.91114	0.21988093	1.03	1.226845	1.264212	14.4	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
4361	0.91114	0.24003782	0.206	1.174892	0.241514	347.44	MRE11	MRE11 homolog, double strand break repair nuclease
6876	0.91114	0.23696648	0.504	1.182603	0.596356	52.67	TAGLN	transgelin
2113	0.91114	0.23492271	0.381	1.187773	0.452082	157.19	ETS1	ETS proto-oncogene 1, transcription factor
50865	0.91114	0.22768774	0.174	-1.206337	-0.210063	733.86	HEBP1	heme binding protein 1
51367	0.91114	0.24982152	0.295	1.150783	0.339756	88.54	POP5	POP5 homolog, ribonuclease P/MRP subunit
51569	0.91114	0.22817304	0.2	1.205078	0.241392	576.63	UFM1	ubiquitin fold modifier 1
7443	0.91114	0.24431671	0.298	-1.164265	-0.347311	125.64	VRK1	VRK serine/threonine kinase 1
10681	0.91114	0.22307501	1.063	1.218392	1.295411	8.46	GNB5	G protein subunit beta 5
10099	0.91114	0.21000252	0.644	1.253559	0.806744	21.62	TSPAN3	tetraspanin 3
3566	0.91114	0.24081779	0.286	-1.172945	-0.335771	129.05	IL4R	interleukin 4 receptor
4501	0.91114	0.21760444	0.269	-1.232923	-0.331749	586.8	MT1X	metallothionein 1X
8996	0.91114	0.21060153	0.277	1.251913	0.34653	151.62	NOL3	nucleolar protein 3
79850	0.91114	0.21991947	0.876	1.226742	1.074871	12.51	TLCD3A	TLC domain containing 3A
9552	0.91114	0.21548271	0.28	-1.23863	-0.34708	111.43	SPAG7	sperm associated antigen 7
6416	0.91114	0.21440819	0.227	1.241535	0.282001	274.87	MAP2K4	mitogen-activated protein kinase kinase 4
2886	0.91114	0.24833992	0.881	-1.154391	-1.017558	11.88	GRB7	growth factor receptor bound protein 7
5709	0.91114	0.2128108	0.364	-1.245874	-0.453644	68.52	PSMD3	proteasome 26S subunit, non-ATPase 3
1636	0.91114	0.24836594	0.334	1.154327	0.385644	142.17	ACE	angiotensin I converting enzyme
3396	0.91114	0.23327239	0.258	-1.191972	-0.307671	265.01	MRPL58	mitochondrial ribosomal protein L58
23210	0.91114	0.24103961	0.238	1.172392	0.27941	213.81	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase
7077	0.91114	0.24696463	0.533	-1.157754	-0.617544	35.02	TIMP2	TIMP metallopeptidase inhibitor 2
9097	0.91114	0.20856284	0.184	1.257527	0.23141	1438.38	USP14	ubiquitin specific peptidase 14
100526842	0.91114	0.22725156	0.203	-1.207469	-0.245461	301.18	RPL17-C18orf32	RPL17-C18orf32 readthrough
6139	0.91114	0.22725156	0.203	-1.207469	-0.245461	301.18	RPL17	ribosomal protein L17
4200	0.91114	0.23362754	0.236	1.191066	0.280778	268.95	ME2	malic enzyme 2
57192	0.91114	0.23797884	0.279	-1.180054	-0.329329	148.15	MCOLN1	mucolipin TRP cation channel 1
4125	0.91114	0.22500821	0.289	-1.213318	-0.351066	638.5	MAN2B1	mannosidase alpha class 2B member 1
5566	0.91114	0.24562453	0.233	-1.161043	-0.270748	389.17	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
2063	0.91114	0.21741872	0.379	-1.233421	-0.467809	100.55	NR2F6	nuclear receptor subfamily 2 group F member 6
1050	0.91114	0.23849474	0.159	-1.178758	-0.187928	3127.92	CEBPA	CCAAT enhancer binding protein alpha
56915	0.91114	0.22503691	0.708	-1.213243	-0.85891	20.64	EXOSC5	exosome component 5
191	0.91114	0.24449669	0.209	-1.163821	-0.243461	535.63	AHCY	adenosylhomocysteinase
7494	0.91114	0.22492955	0.159	-1.213524	-0.192579	1358.66	XBP1	X-box binding protein 1
5465	0.91114	0.22125146	0.207	-1.223207	-0.252712	628.78	PPARA	peroxisome proliferator activated receptor alpha
2316	0.91114	0.21685033	0.235	-1.234947	-0.29081	748.65	FLNA	filamin A
476	0.91495	0.25803438	0.167	-1.131049	-0.188796	2634.25	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
965	0.91495	0.25891918	0.185	1.128949	0.20859	814.25	CD58	CD58 molecule
200734	0.91495	0.25899898	0.228	-1.12876	-0.256908	240.91	SPRED2	sprouty related EVH1 domain containing 2
54505	0.91495	0.25603759	0.547	1.135806	0.621779	26.55	DHX29	DExH-box helicase 29
831	0.91495	0.2557051	0.299	1.136601	0.339909	317.56	CAST	calpastatin
1794	0.91495	0.25710391	0.325	-1.133263	-0.368648	132.27	DOCK2	dedicator of cytokinesis 2
85236	0.91495	0.2514573	0.239	1.146817	0.274054	360.34	H2BC12	H2B clustered histone 12
27242	0.91495	0.25479116	0.268	1.138789	0.305007	254.21	TNFRSF21	TNF receptor superfamily member 21
23484	0.91495	0.25773565	0.272	-1.131759	-0.308153	198.91	LEPROTL1	leptin receptor overlapping transcript like 1
28998	0.91495	0.25907022	0.21	1.128591	0.236546	397.12	MRPL13	mitochondrial ribosomal protein L13
26995	0.91495	0.25436093	0.406	-1.139821	-0.463244	59.94	TRUB2	TruB pseudouridine synthase family member 2
105376286	0.91495	0.25436093	0.406	-1.139821	-0.463244	59.94	LOC105376286	uncharacterized LOC105376286
23365	0.91495	0.25729601	0.148	1.132805	0.167161	4116.68	ARHGEF12	Rho guanine nucleotide exchange factor 12
109729127	0.91495	0.25390881	0.427	-1.140907	-0.487586	74.56	KRT7-AS	KRT7 antisense RNA 1
4363	0.91495	0.25895642	0.347	1.128861	0.39179	99.66	ABCC1	ATP binding cassette subfamily C member 1
5595	0.91495	0.25354645	0.175	1.141778	0.200347	659.05	MAPK3	mitogen-activated protein kinase 3
4313	0.91495	0.25568596	0.457	-1.136647	-0.519909	84.3	MMP2	matrix metallopeptidase 2
23335	0.91495	0.25232251	0.335	1.144726	0.383204	74.78	WDR7	WD repeat domain 7
26291	0.91495	0.25603939	0.704	1.135802	0.799984	15.2	FGF21	fibroblast growth factor 21
65018	0.91629	0.2708399	0.171	-1.10113	-0.188558	2080.89	PINK1	PTEN induced kinase 1
712	0.91629	0.28368376	0.421	1.072081	0.451158	96.67	C1QA	complement C1q A chain
6195	0.91629	0.27897085	0.598	-1.082634	-0.647116	53.94	RPS6KA1	ribosomal protein S6 kinase A1
200081	0.91629	0.26447441	0.168	1.115878	0.187091	1406.21	TXLNA	taxilin alpha
10489	0.91629	0.28903623	0.222	1.060238	0.235723	317.61	LRRC41	leucine rich repeat containing 41
3725	0.91629	0.26601683	0.381	1.112282	0.423987	82.94	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
79574	0.91629	0.26839393	0.428	1.106769	0.47371	77.18	EPS8L3	EPS8 like 3
10885	0.91629	0.28186876	0.251	1.076131	0.270581	340.02	WDR3	WD repeat domain 3
223	0.91629	0.26746021	0.162	1.10893	0.179965	1913.52	ALDH9A1	aldehyde dehydrogenase 9 family member A1
6201	0.91629	0.27551677	0.18	-1.090446	-0.196083	2024.77	RPS7	ribosomal protein S7
3398	0.91629	0.29442595	0.147	-1.048462	-0.15459	1343.23	ID2	inhibitor of DNA binding 2
5343	0.91629	0.28804431	0.525	1.062422	0.557646	41.68	PLGLB1	plasminogen like B1
22934	0.91629	0.28311097	1.346	1.073357	1.444627	6.7	RPIA	ribose 5-phosphate isomerase A
3553	0.91629	0.27819048	0.704	1.084393	0.762956	20.56	IL1B	interleukin 1 beta
1385	0.91629	0.28145296	0.284	1.077061	0.305635	176.1	CREB1	cAMP responsive element binding protein 1
33	0.91629	0.28715179	0.536	-1.064391	-0.570435	27.78	ACADL	acyl-CoA dehydrogenase long chain
8320	0.91629	0.26015286	0.828	1.12603	0.932298	17.3	EOMES	eomesodermin
9223	0.91629	0.27156394	0.292	1.099468	0.321323	160.53	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
2932	0.91629	0.29124663	0.212	-1.055391	-0.224094	330.89	GSK3B	glycogen synthase kinase 3 beta
2919	0.91629	0.2747307	0.207	1.092233	0.225636	2518.03	CXCL1	C-X-C motif chemokine ligand 1
9908	0.91629	0.29232016	0.224	1.053045	0.236225	589.96	G3BP2	G3BP stress granule assembly factor 2
3033	0.91629	0.28810866	0.28	-1.06228	-0.296995	189.42	HADH	hydroxyacyl-CoA dehydrogenase
5480	0.91629	0.27783303	0.173	-1.0852	-0.187694	1277.36	PPIC	peptidylprolyl isomerase C
10007	0.91629	0.28513168	0.229	1.068862	0.244835	298.02	GNPDA1	glucosamine-6-phosphate deaminase 1
10915	0.91629	0.27384748	0.511	1.094245	0.558755	45.65	TCERG1	transcription elongation regulator 1
3161	0.91629	0.27208841	0.728	1.098266	0.7995	24.25	HMMR	hyaluronan mediated motility receptor
1212	0.91629	0.29447526	0.166	1.048355	0.173631	574.6	CLTB	clathrin light chain B
55651	0.91629	0.26078768	0.239	1.124531	0.268478	217.15	NHP2	NHP2 ribonucleoprotein
85235	0.91629	0.28381853	0.538	1.071781	0.576323	30.08	H2AC12	H2A clustered histone 12
8330	0.91629	0.26678159	0.224	-1.110505	-0.249051	360.46	H2AC15	H2A clustered histone 15
8332	0.91629	0.29081274	0.225	-1.05634	-0.237622	364.64	H2AC16	H2A clustered histone 16
8336	0.91629	0.26678159	0.224	-1.110505	-0.249051	360.46	H2AC17	H2A clustered histone 17
24149	0.91629	0.2813637	0.824	-1.077261	-0.888158	20.22	ZNF318	zinc finger protein 318
2037	0.91629	0.26460468	0.313	-1.115574	-0.348975	108.08	EPB41L2	erythrocyte membrane protein band 4.1 like 2
1490	0.91629	0.28349702	0.474	1.072497	0.508133	53.91	CCN2	cellular communication network factor 2
39	0.91629	0.29204077	0.209	-1.053655	-0.220049	1781.39	ACAT2	acetyl-CoA acetyltransferase 2
23386	0.91629	0.28975548	0.261	1.058658	0.276641	177.37	NUDCD3	NudC domain containing 3
51373	0.91629	0.28249253	0.202	-1.074737	-0.21682	319.12	MRPS17	mitochondrial ribosomal protein S17
5447	0.91629	0.28010845	0.2	-1.080076	-0.216452	579.17	POR	cytochrome p450 oxidoreductase
4191	0.91629	0.28806069	0.147	-1.062386	-0.155844	2388.19	MDH2	malate dehydrogenase 2
26872	0.91629	0.29214729	0.239	1.053423	0.252012	244.02	STEAP1	STEAP family member 1
221785	0.91629	0.2803795	0.227	1.079467	0.245298	4085.18	ZSCAN25	zinc finger and SCAN domain containing 25
1738	0.91629	0.28875552	1.227	1.060856	1.302124	7.81	DLD	dihydrolipoamide dehydrogenase
9	0.91629	0.29073639	0.252	-1.056508	-0.266635	274.05	NAT1	N-acetyltransferase 1
6224	0.91629	0.28230446	0.148	-1.075157	-0.159597	1129.05	RPS20	ribosomal protein S20
54840	0.91629	0.29373624	0.201	1.049961	0.210772	394.46	APTX	aprataxin
3309	0.91629	0.27152913	0.205	-1.099548	-0.225871	1812.88	HSPA5	heat shock protein family A (Hsp70) member 5
1861	0.91629	0.27599649	0.203	-1.089357	-0.221325	348.66	TOR1A	torsin family 1 member A
11182	0.91629	0.28117716	0.495	1.077679	0.533442	36.62	SLC2A6	solute carrier family 2 member 6
3185	0.91629	0.28941499	0.404	-1.059406	-0.428041	64.03	HNRNPF	heterogeneous nuclear ribonucleoprotein F
7019	0.91629	0.26950188	0.208	1.10421	0.229754	318.78	TFAM	transcription factor A, mitochondrial
5660	0.91629	0.29406245	0.193	-1.049251	-0.202678	2569.19	PSAP	prosaposin
1558	0.91629	0.26301365	0.203	1.119297	0.227246	7678.66	CYP2C8	cytochrome P450 family 2 subfamily C member 8
8519	0.91629	0.28919844	0.155	-1.059882	-0.164287	18485.64	IFITM1	interferon induced transmembrane protein 1
10410	0.91629	0.29183642	0.156	-1.054102	-0.164038	15295.84	IFITM3	interferon induced transmembrane protein 3
11007	0.91629	0.27182945	0.395	-1.098859	-0.434199	68.24	CCDC85B	coiled-coil domain containing 85B
3508	0.91629	0.28072778	0.543	1.078686	0.58593	32.47	IGHMBP2	immunoglobulin mu DNA binding protein 2
4312	0.91629	0.26805932	2.388	1.107543	2.644818	26.1	MMP1	matrix metallopeptidase 1
29095	0.91629	0.29300604	0.19	1.05155	0.200248	612.57	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
4069	0.91629	0.27650677	0.541	1.0882	0.588341	5044.22	LYZ	lysozyme
23014	0.91629	0.28527103	0.47	-1.068553	-0.50275	50.7	FBXO21	F-box protein 21
8683	0.91629	0.27254233	0.154	-1.097227	-0.168559	2175.02	SRSF9	serine and arginine rich splicing factor 9
3169	0.91629	0.29126296	0.182	-1.055355	-0.192092	485.59	FOXA1	forkhead box A1
8477	0.91629	0.28806269	0.467	1.062381	0.496212	55.32	GPR65	G protein-coupled receptor 65
7082	0.91629	0.28783821	0.161	1.062876	0.171476	1202.81	TJP1	tight junction protein 1
9488	0.91629	0.26691434	0.425	1.110197	0.47234	66.42	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
366	0.91629	0.26722398	0.167	-1.109478	-0.18473	877.78	AQP9	aquaporin 9
1544	0.91629	0.27425109	0.515	-1.093325	-0.562955	40.2	CYP1A2	cytochrome P450 family 1 subfamily A member 2
3669	0.91629	0.27440488	1.009	1.092975	1.102845	82.88	ISG20	interferon stimulated exonuclease gene 20
9055	0.91629	0.29029978	0.827	-1.057464	-0.874539	13.79	PRC1	protein regulator of cytokinesis 1
10273	0.91629	0.28910122	0.468	-1.060095	-0.496384	67.73	STUB1	STIP1 homology and U-box containing protein 1
5652	0.91629	0.26733793	0.228	-1.109214	-0.252545	283.08	PRSS8	serine protease 8
11051	0.91629	0.27711423	0.449	1.086825	0.487486	48.41	NUDT21	nudix hydrolase 21
4495	0.91629	0.26536698	0.202	-1.113795	-0.224879	233000.86	MT1G	metallothionein 1G
10664	0.91629	0.27470679	0.345	-1.092287	-0.376974	63.15	CTCF	CCCTC-binding factor
29928	0.91629	0.2761247	0.596	-1.089066	-0.64917	27.23	TIMM22	translocase of inner mitochondrial membrane 22
80347	0.91629	0.2652653	0.216	-1.114032	-0.240535	315.34	COASY	Coenzyme A synthase
5289	0.91629	0.28019691	0.266	1.079877	0.287183	157.48	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
1938	0.91629	0.26258052	0.14	-1.120313	-0.15642	8928	EEF2	eukaryotic translation elongation factor 2
101927559	0.91629	0.2723064	0.207	1.097767	0.226769	503.4	CEBPB-AS1	CEBPB antisense RNA 1
1051	0.91629	0.2723064	0.207	1.097767	0.226769	503.4	CEBPB	CCAAT enhancer binding protein beta
5654	0.91631	0.294914	0.27	1.047402	0.283061	424.28	HTRA1	HtrA serine peptidase 1
9209	0.91669	0.29547063	0.282	1.046196	0.295424	109.79	LRRFIP2	LRR binding FLII interacting protein 2
7057	0.9179	0.29629188	0.514	1.044418	0.537298	37.86	THBS1	thrombospondin 1
291	0.92433	0.30158359	0.172	1.033043	0.177417	917.48	SLC25A4	solute carrier family 25 member 4
3702	0.92433	0.30185768	0.938	1.032458	0.968009	10.7	ITK	IL2 inducible T cell kinase
100526836	0.92433	0.29997136	0.175	-1.036495	-0.181853	968.66	BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)
81567	0.92433	0.29997136	0.175	-1.036495	-0.181853	968.66	TXNDC5	thioredoxin domain containing 5
144100	0.92433	0.30107085	0.357	1.03414	0.369428	129.31	PLEKHA7	pleckstrin homology domain containing A7
51411	0.92433	0.29899381	0.454	-1.038594	-0.471943	125.44	BIN2	bridging integrator 2
1975	0.92433	0.30072739	0.177	-1.034875	-0.182875	929.89	EIF4B	eukaryotic translation initiation factor 4B
3949	0.92433	0.30161558	0.199	1.032975	0.205438	442.51	LDLR	low density lipoprotein receptor
9493	0.92525	0.30259492	0.542	1.030885	0.559229	38.24	KIF23	kinesin family member 23
388650	0.92547	0.30353938	0.186	-1.028873	-0.191518	419.58	DIPK1A	divergent protein kinase domain 1A
10782	0.92547	0.30352506	0.269	1.028903	0.276584	173.38	ZNF274	zinc finger protein 274
51292	0.92806	0.30482812	0.272	-1.026135	-0.279472	129.46	GMPR2	guanosine monophosphate reductase 2
3376	0.92826	0.30553624	0.553	-1.024633	-0.566805	43.31	IARS1	isoleucyl-tRNA synthetase 1
5297	0.92826	0.30576822	0.255	1.024142	0.260709	138.83	PI4KA	phosphatidylinositol 4-kinase alpha
9700	0.92878	0.30666369	0.725	-1.022248	-0.741246	16.65	ESPL1	extra spindle pole bodies like 1, separase
10206	0.92878	0.30718137	0.212	1.021154	0.216953	258.17	TRIM13	tripartite motif containing 13
348249	0.92878	0.30725489	0.707	1.020999	0.722109	15.66	CCL15-CCL14	CCL15-CCL14 readthrough (NMD candidate)
6375	0.93105	0.31020268	0.611	1.014797	0.62044	32.7	XCL1	X-C motif chemokine ligand 1
360023	0.93105	0.31003425	0.224	1.01515	0.227269	293.16	ZBTB41	zinc finger and BTB domain containing 41
10509	0.93105	0.30990035	0.236	1.015431	0.239374	173.37	SEMA4B	semaphorin 4B
47	0.93105	0.30871734	0.239	-1.017917	-0.243588	376.98	ACLY	ATP citrate lyase
8204	0.93105	0.30928607	0.23	-1.016721	-0.234115	234.29	NRIP1	nuclear receptor interacting protein 1
2668	0.9354	0.31253526	0.998	1.009917	1.007404	8.96	GDNF	glial cell derived neurotrophic factor
5434	0.9354	0.31234805	0.494	1.010307	0.499012	35.44	POLR2E	RNA polymerase II, I and III subunit E
1282	0.93569	0.31351677	0.479	1.00787	0.483273	90.36	COL4A1	collagen type IV alpha 1 chain
2252	0.93569	0.31307707	0.428	-1.008786	-0.431944	60.07	FGF7	fibroblast growth factor 7
22887	0.93596	0.31655664	0.269	-1.001559	-0.269117	121.8	FOXJ3	forkhead box J3
10969	0.93596	0.31491776	0.173	1.004957	0.173419	1240.84	EBNA1BP2	EBNA1 binding protein 2
10146	0.93596	0.31751812	0.157	0.999571	0.156508	1387.93	G3BP1	G3BP stress granule assembly factor 1
5092	0.93596	0.31691501	0.166	-1.000818	-0.166112	962.17	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
9183	0.93596	0.31758135	0.977	0.99944	0.976538	14.26	ZW10	zw10 kinetochore protein
23326	0.93596	0.31578813	0.186	-1.003151	-0.187011	776.69	USP22	ubiquitin specific peptidase 22
728233	0.93596	0.31677195	0.255	1.001113	0.254857	139.07	PI4KAP1	phosphatidylinositol 4-kinase alpha pseudogene 1
375133	0.93596	0.31677195	0.255	1.001113	0.254857	139.07	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
139285	0.93596	0.31494828	0.59	1.004893	0.592624	28.77	AMER1	APC membrane recruitment protein 1
25932	0.94079	0.32004547	0.144	0.994364	0.143331	2041.4	CLIC4	chloride intracellular channel 4
10799	0.94079	0.32277201	0.319	0.988778	0.315627	92.11	RPP40	ribonuclease P/MRP subunit p40
5552	0.94079	0.32195333	0.395	-0.990452	-0.391655	269.82	SRGN	serglycin
834	0.94079	0.32042984	0.193	0.993575	0.191347	507.47	CASP1	caspase 1
3091	0.94079	0.32111771	0.248	0.992164	0.245898	299.14	HIF1A	hypoxia inducible factor 1 subunit alpha
51382	0.94079	0.32179529	0.202	-0.990775	-0.200538	591.2	ATP6V1D	ATPase H+ transporting V1 subunit D
4137	0.94079	0.32260539	0.487	0.989118	0.481244	45.9	MAPT	microtubule associated protein tau
1891	0.94079	0.32184641	0.234	-0.990671	-0.231951	744.76	ECH1	enoyl-CoA hydratase 1
27095	0.94082	0.3232278	0.164	-0.987847	-0.162055	837.39	TRAPPC3	trafficking protein particle complex subunit 3
25903	0.94294	0.32440068	0.375	-0.985455	-0.369378	146.74	OLFML2B	olfactomedin like 2B
3156	0.94461	0.32655353	0.181	-0.98108	-0.177854	866.47	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
3105	0.94461	0.32675772	0.151	-0.980665	-0.148201	2044.88	HLA-A	major histocompatibility complex, class I, A
652	0.94461	0.32554911	0.73	-0.983119	-0.717809	13.39	BMP4	bone morphogenetic protein 4
292	0.94461	0.32661654	0.155	-0.980952	-0.152179	3186.15	SLC25A5	solute carrier family 25 member 5
445347	0.9452	0.32740694	0.774	0.97935	0.758424	15.2	TARP	TCR gamma alternate reading frame protein
2153	0.94604	0.32918027	0.236	0.975766	0.230622	291.35	F5	coagulation factor V
55500	0.94604	0.32979777	0.203	0.974521	0.197747	708.32	ETNK1	ethanolamine kinase 1
2553	0.94604	0.32900741	0.238	0.976115	0.232465	264.98	GABPB1	GA binding protein transcription factor subunit beta 1
3172	0.94604	0.32993185	0.219	-0.974251	-0.213295	330.08	HNF4A	hepatocyte nuclear factor 4 alpha
10682	0.94604	0.32889991	0.2	-0.976332	-0.195081	2889.35	EBP	EBP cholestenol delta-isomerase
6146	0.9464	0.33082952	0.228	0.972444	0.221432	664.23	RPL22	ribosomal protein L22
57122	0.9464	0.33095019	0.53	-0.972202	-0.514788	30.14	NUP107	nucleoporin 107
157378	0.94898	0.33274712	0.486	-0.968595	-0.471097	41.48	TMEM65	transmembrane protein 65
3429	0.94898	0.33271197	0.553	-0.968666	-0.535682	33.2	IFI27	interferon alpha inducible protein 27
100132417	0.95041	0.33641357	0.744	0.961276	0.715289	18.12	FCGR1CP	Fc gamma receptor Ic, pseudogene
5468	0.95041	0.33704603	0.202	0.960018	0.193603	960.94	PPARG	peroxisome proliferator activated receptor gamma
55008	0.95041	0.33569228	0.396	0.962712	0.381108	52.97	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
1070	0.95041	0.3346075	0.321	-0.964875	-0.30993	104.59	CETN3	centrin 3
7124	0.95041	0.33677698	1.485	0.960553	1.426585	5.86	TNF	tumor necrosis factor
5328	0.95041	0.33728684	0.525	0.95954	0.504144	41.1	PLAU	plasminogen activator, urokinase
57804	0.95041	0.33590023	0.486	-0.962297	-0.467667	39.12	POLD4	DNA polymerase delta 4, accessory subunit
27346	0.95041	0.33706306	0.252	-0.959984	-0.241785	1843.65	TMEM97	transmembrane protein 97
3055	0.95041	0.33632365	0.291	0.961455	0.279476	110.77	HCK	HCK proto-oncogene, Src family tyrosine kinase
10094	0.95152	0.33812923	0.152	-0.957868	-0.145489	3426.34	ARPC3	actin related protein 2/3 complex subunit 3
3326	0.95427	0.3395574	0.198	0.95504	0.188805	1633.43	HSP90AB1	heat shock protein 90 alpha family class B member 1
174	0.95439	0.3404989	0.428	-0.95318	-0.407566	126.18	AFP	alpha fetoprotein
60496	0.95439	0.34032268	0.225	-0.953528	-0.21488	260	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
84958	0.95722	0.34843328	0.656	-0.937633	-0.614741	17.4	SYTL1	synaptotagmin like 1
1579	0.95722	0.34573247	0.182	-0.942899	-0.171318	4296.67	CYP4A11	cytochrome P450 family 4 subfamily A member 11
3491	0.95722	0.36865698	0.742	0.898992	0.667351	16.8	CCN1	cellular communication network factor 1
2330	0.95722	0.35599258	0.252	-0.923028	-0.23221	826.78	FMO5	flavin containing dimethylaniline monoxygenase 5
2209	0.95722	0.3591104	0.774	0.917062	0.709827	17.11	FCGR1A	Fc gamma receptor Ia
80308	0.95722	0.35157786	0.41	0.931533	0.382104	58.79	FLAD1	flavin adenine dinucleotide synthetase 1
54499	0.95722	0.35344322	0.311	-0.927931	-0.288229	83.49	TMCO1	transmembrane and coiled-coil domains 1
2752	0.95722	0.36049877	0.22	0.914415	0.200744	3170.33	GLUL	glutamate-ammonia ligase
151449	0.95722	0.35061489	0.405	-0.933397	-0.377817	56.46	GDF7	growth differentiation factor 7
4190	0.95722	0.34223005	0.27	0.949768	0.25613	234.72	MDH1	malate dehydrogenase 1
116540	0.95722	0.3457726	0.562	-0.942821	-0.530281	25.42	MRPL53	mitochondrial ribosomal protein L53
400966	0.95722	0.35305199	0.514	0.928686	0.477537	28.43	RGPD1	RANBP2 like and GRIP domain containing 1
729857	0.95722	0.36195075	0.537	0.911654	0.489628	26.23	RGPD2	RANBP2 like and GRIP domain containing 2
3554	0.95722	0.34584372	0.171	-0.942682	-0.161512	826.66	IL1R1	interleukin 1 receptor type 1
6159	0.95722	0.36286401	0.151	-0.909921	-0.136975	2743.36	RPL29	ribosomal protein L29
211	0.95722	0.37088465	0.176	-0.894818	-0.157247	1145.42	ALAS1	5'-aminolevulinate synthase 1
8607	0.95722	0.37190169	0.301	0.892917	0.268657	144.66	RUVBL1	RuvB like AAA ATPase 1
2069	0.95722	0.35492028	0.994	0.925088	0.919935	15.29	EREG	epiregulin
643155	0.95722	0.3733327	0.221	-0.890248	-0.197063	332.98	SMIM15	small integral membrane protein 15
84340	0.95722	0.36041024	0.221	0.914584	0.202544	236.31	GFM2	GTP dependent ribosome recycling factor mitochondrial 2
7025	0.95722	0.36273436	0.592	-0.910167	-0.538502	20.29	NR2F1	nuclear receptor subfamily 2 group F member 1
56940	0.95722	0.34815721	0.174	0.93817	0.16358	587.14	DUSP22	dual specificity phosphatase 22
81688	0.95722	0.36300649	0.26	0.909651	0.236215	141.51	C6orf62	chromosome 6 open reading frame 62
8334	0.95722	0.36033703	0.158	-0.914723	-0.144906	1772.48	H2AC6	H2A clustered histone 6
57819	0.95722	0.36031323	0.264	-0.914768	-0.241917	214.66	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
5467	0.95722	0.35915252	0.406	0.916981	0.371933	61.2	PPARD	peroxisome proliferator activated receptor delta
2939	0.95722	0.35384971	0.271	-0.927148	-0.25127	3364.52	GSTA2	glutathione S-transferase alpha 2
5570	0.95722	0.36100361	0.562	0.913454	0.513511	24.55	PKIB	cAMP-dependent protein kinase inhibitor beta
6966	0.95722	0.35444236	0.779	0.926007	0.721161	14.38	TRGC1	T cell receptor gamma constant 1
5782	0.95722	0.3706432	0.206	0.895269	0.184618	314.54	PTPN12	protein tyrosine phosphatase non-receptor type 12
