GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54438	2.15e-01	5.46e-02	0.32	1.92196	0.614358	128.95	GFOD1	glucose-fructose oxidoreductase domain containing 1
11200	2.15e-01	5.45e-02	0.594	1.92264	1.141875	30.51	CHEK2	checkpoint kinase 2
3337	2.16e-01	5.49e-02	0.703	-1.91974	-1.350279	15.43	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
1583	2.17e-01	5.52e-02	0.355	-1.91728	-0.681539	79.16	CYP11A1	cytochrome P450 family 11 subfamily A member 1
8317	2.20e-01	5.63e-02	0.979	-1.90857	-1.869398	17.48	CDC7	cell division cycle 7
2817	2.20e-01	5.62e-02	0.364	-1.90942	-0.695075	74.47	GPC1	glypican 1
1605	2.20e-01	5.62e-02	0.255	1.90923	0.486464	501.95	DAG1	dystroglycan 1
55256	2.21e-01	5.66e-02	0.304	1.90606	0.579134	1619.04	ADI1	acireductone dioxygenase 1
1964	2.21e-01	5.68e-02	0.241	-1.90483	-0.458724	383.19	EIF1AX	eukaryotic translation initiation factor 1A X-linked
1066	2.23e-01	5.74e-02	0.175	-1.90006	-0.332191	7488.23	CES1	carboxylesterase 1
1459	2.23e-01	5.77e-02	0.397	-1.89815	-0.753395	93.78	CSNK2A2	casein kinase 2 alpha 2
23636	2.25e-01	5.83e-02	0.348	1.89352	0.658967	73.74	NUP62	nucleoporin 62
891	2.25e-01	5.84e-02	0.603	-1.89241	-1.142011	23.01	CCNB1	cyclin B1
2746	2.26e-01	5.87e-02	0.375	1.89072	0.709857	82.23	GLUD1	glutamate dehydrogenase 1
3055	2.26e-01	5.88e-02	0.383	1.88992	0.72327	82.45	HCK	HCK proto-oncogene, Src family tyrosine kinase
6876	2.26e-01	5.90e-02	0.462	1.88804	0.873171	41.64	TAGLN	transgelin
54625	2.27e-01	5.92e-02	0.33	1.8864	0.623141	283.09	PARP14	poly(ADP-ribose) polymerase family member 14
11222	2.29e-01	6.00e-02	0.352	-1.88044	-0.661591	231.39	MRPL3	mitochondrial ribosomal protein L3
5827	2.29e-01	6.01e-02	0.423	1.88041	0.795859	103.74	PXMP2	peroxisomal membrane protein 2
8330	2.29e-01	6.03e-02	0.244	-1.8787	-0.45856	331.74	H2AC15	H2A clustered histone 15
2222	2.31e-01	6.08e-02	0.272	1.87461	0.510703	357.41	FDFT1	farnesyl-diphosphate farnesyltransferase 1
811	2.31e-01	6.10e-02	0.22	1.87342	0.411491	4923.45	CALR	calreticulin
3070	2.31e-01	6.11e-02	0.643	-1.87259	-1.203731	17.49	HELLS	helicase, lymphoid specific
10130	2.32e-01	6.15e-02	0.197	1.87002	0.367993	2280.42	PDIA6	protein disulfide isomerase family A member 6
4233	2.32e-01	6.17e-02	0.208	-1.86825	-0.387764	493.63	MET	MET proto-oncogene, receptor tyrosine kinase
597	2.32e-01	6.15e-02	0.384	1.86986	0.718908	94.44	BCL2A1	BCL2 related protein A1
8161	2.32e-01	6.17e-02	0.287	1.86827	0.536416	156.21	COIL	coilin
51647	2.33e-01	6.22e-02	0.208	-1.86464	-0.388743	1354.32	CIAO2B	cytosolic iron-sulfur assembly component 2B
6133	2.34e-01	6.26e-02	0.216	-1.86172	-0.402201	492.21	RPL9	ribosomal protein L9
1212	2.34e-01	6.26e-02	0.216	-1.8619	-0.402413	600.73	CLTB	clathrin light chain B
1717	2.34e-01	6.26e-02	0.414	1.86194	0.771459	87.86	DHCR7	7-dehydrocholesterol reductase
1667	2.34e-01	6.29e-02	0.67	-1.85965	-1.245316	16.53	DEFA1	defensin alpha 1
728358	2.34e-01	6.29e-02	0.67	-1.85965	-1.245316	16.53	DEFA1B	defensin alpha 1B
2289	2.35e-01	6.36e-02	0.308	1.85518	0.571732	507.12	FKBP5	FKBP prolyl isomerase 5
7016	2.35e-01	6.36e-02	0.418	-1.8549	-0.774429	109.64	TESK1	testis associated actin remodelling kinase 1
8336	2.37e-01	6.41e-02	0.245	-1.85126	-0.454174	331.16	H2AC17	H2A clustered histone 17
553158	2.45e-01	6.66e-02	0.484	-1.83452	-0.887312	64.62	PRR5-ARHGAP8	PRR5-ARHGAP8 readthrough
23779	2.45e-01	6.66e-02	0.484	-1.83452	-0.887312	64.62	ARHGAP8	Rho GTPase activating protein 8
5993	2.46e-01	6.74e-02	0.267	1.82886	0.488254	273.87	RFX5	regulatory factor X5
3608	2.46e-01	6.69e-02	0.203	1.83245	0.371243	408.17	ILF2	interleukin enhancer binding factor 2
2214	2.46e-01	6.72e-02	0.508	1.8302	0.92982	129.11	FCGR3A	Fc gamma receptor IIIa
2215	2.46e-01	6.72e-02	0.508	1.8302	0.92982	129.11	FCGR3B	Fc gamma receptor IIIb
10954	2.46e-01	6.74e-02	0.354	1.82919	0.648372	106.25	PDIA5	protein disulfide isomerase family A member 5
10270	2.46e-01	6.71e-02	0.274	1.83098	0.500809	217.78	AKAP8	A-kinase anchoring protein 8
7264	2.46e-01	6.78e-02	0.253	1.82665	0.462228	173.82	GFUS	GDP-L-fucose synthase
51466	2.47e-01	6.81e-02	0.308	1.82461	0.562083	367.28	EVL	Enah/Vasp-like
57448	2.48e-01	6.86e-02	0.261	1.82092	0.475905	365.27	BIRC6	baculoviral IAP repeat containing 6
820	2.48e-01	6.85e-02	0.785	1.82162	1.429546	28.92	CAMP	cathelicidin antimicrobial peptide
7422	2.48e-01	6.88e-02	0.217	-1.81997	-0.394474	1249.99	VEGFA	vascular endothelial growth factor A
834	2.48e-01	6.88e-02	0.313	1.81985	0.570174	384.54	CASP1	caspase 1
729438	2.49e-01	6.92e-02	0.327	1.81715	0.594751	90.24	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2
2167	2.49e-01	6.94e-02	0.773	-1.81613	-1.403019	12834.5	FABP4	fatty acid binding protein 4
5320	2.50e-01	7.00e-02	0.367	1.81183	0.664783	190.19	PLA2G2A	phospholipase A2 group IIA
8332	2.50e-01	7.02e-02	0.243	-1.81092	-0.439374	334.45	H2AC16	H2A clustered histone 16
10419	2.50e-01	6.98e-02	0.331	-1.81321	-0.599877	265.84	PRMT5	protein arginine methyltransferase 5
79006	2.50e-01	7.01e-02	0.367	-1.81116	-0.664226	100.1	METRN	meteorin, glial cell differentiation regulator
23379	2.51e-01	7.06e-02	0.406	-1.80803	-0.734511	52.98	ICE1	interactor of little elongation complex ELL subunit 1
2966	2.52e-01	7.09e-02	0.2	1.80585	0.361339	817.22	GTF2H2	general transcription factor IIH subunit 2
79071	2.52e-01	7.11e-02	0.579	1.80473	1.044303	55.07	ELOVL6	ELOVL fatty acid elongase 6
8334	2.52e-01	7.13e-02	0.202	-1.80351	-0.363479	1634.36	H2AC6	H2A clustered histone 6
293	2.53e-01	7.15e-02	0.231	-1.8024	-0.415548	397.87	SLC25A6	solute carrier family 25 member 6
3587	2.53e-01	7.17e-02	0.718	1.80104	1.294045	16.14	IL10RA	interleukin 10 receptor subunit alpha
727956	2.55e-01	7.25e-02	0.318	1.79627	0.570422	156.85	SDHAP2	SDHA pseudogene 2
581	2.55e-01	7.26e-02	0.204	-1.79559	-0.366299	1901.34	BAX	BCL2 associated X, apoptosis regulator
23131	2.55e-01	7.27e-02	0.522	1.79448	0.936328	36.66	GPATCH8	G-patch domain containing 8
1585	2.55e-01	7.29e-02	0.724	-1.79352	-1.298695	18.38	CYP11B2	cytochrome P450 family 11 subfamily B member 2
57819	2.55e-01	7.32e-02	0.295	-1.79163	-0.528316	205.13	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
124540	2.55e-01	7.31e-02	0.343	-1.79229	-0.614447	90.26	MSI2	musashi RNA binding protein 2
2131	2.60e-01	7.45e-02	0.261	1.78343	0.465343	643.52	EXT1	exostosin glycosyltransferase 1
9212	2.61e-01	7.51e-02	0.751	-1.78001	-1.336384	14.44	AURKB	aurora kinase B
3162	2.62e-01	7.55e-02	0.273	-1.77748	-0.485275	540.87	HMOX1	heme oxygenase 1
8349	2.62e-01	7.57e-02	0.749	1.77631	1.33025	25.65	H2BC21	H2B clustered histone 21
255812	2.62e-01	7.58e-02	0.317	1.77529	0.562394	156.81	SDHAP1	SDHA pseudogene 1
5627	2.63e-01	7.60e-02	0.225	1.77421	0.398423	1846.92	PROS1	protein S
196513	2.65e-01	7.69e-02	0.742	-1.76868	-1.312034	12.75	DCP1B	decapping mRNA 1B
54107	2.66e-01	7.77e-02	0.251	-1.76426	-0.442161	327.92	POLE3	DNA polymerase epsilon 3, accessory subunit
3185	2.66e-01	7.75e-02	0.528	1.76562	0.93299	35.47	HNRNPF	heterogeneous nuclear ribonucleoprotein F
2108	2.66e-01	7.76e-02	0.18	-1.76464	-0.317022	5584.43	ETFA	electron transfer flavoprotein subunit alpha
1565	2.66e-01	7.74e-02	0.299	1.76588	0.527321	377.52	CYP2D6	cytochrome P450 family 2 subfamily D member 6
1564	2.66e-01	7.74e-02	0.299	1.76588	0.527321	377.52	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
9019	2.67e-01	7.87e-02	0.228	1.75856	0.401671	450.3	MPZL1	myelin protein zero like 1
2970	2.67e-01	7.88e-02	0.327	1.75798	0.574039	89.44	GTF2IP1	general transcription factor IIi pseudogene 1
10987	2.67e-01	7.85e-02	0.246	-1.75931	-0.433101	320.52	COPS5	COP9 signalosome subunit 5
2022	2.67e-01	7.82e-02	0.726	-1.76132	-1.277894	22.67	ENG	endoglin
143279	2.67e-01	7.88e-02	0.432	1.75758	0.759017	46.03	HECTD2	HECT domain E3 ubiquitin protein ligase 2
51321	2.67e-01	7.88e-02	0.291	-1.75744	-0.511347	106.95	AMZ2	archaelysin family metallopeptidase 2
27018	2.69e-01	7.95e-02	0.238	1.75348	0.417462	1256.57	BEX3	brain expressed X-linked 3
3175	2.70e-01	8.00e-02	0.293	1.75059	0.513586	182.01	ONECUT1	one cut homeobox 1
8444	2.70e-01	8.03e-02	0.296	-1.74915	-0.517044	144.58	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
7511	2.72e-01	8.10e-02	0.303	1.74509	0.528736	174.99	XPNPEP1	X-prolyl aminopeptidase 1
51300	2.74e-01	8.15e-02	0.251	-1.74201	-0.436453	359.89	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1
25873	2.74e-01	8.16e-02	0.22	-1.74137	-0.382621	771.55	RPL36	ribosomal protein L36
5045	2.74e-01	8.20e-02	0.31	1.7394	0.538401	188.11	FURIN	furin, paired basic amino acid cleaving enzyme
3008	2.75e-01	8.26e-02	0.219	1.73604	0.380084	1035.65	H1-4	H1.4 linker histone, cluster member
1432	2.75e-01	8.27e-02	0.302	1.73497	0.523853	273.76	MAPK14	mitogen-activated protein kinase 14
4602	2.75e-01	8.27e-02	0.69	-1.73521	-1.198028	28.86	MYB	MYB proto-oncogene, transcription factor
224	2.75e-01	8.25e-02	0.175	-1.73639	-0.304545	2102.53	ALDH3A2	aldehyde dehydrogenase 3 family member A2
9429	2.76e-01	8.31e-02	0.435	-1.7329	-0.754576	54.01	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
313	2.76e-01	8.34e-02	0.429	1.73115	0.743381	115.39	AOAH	acyloxyacyl hydrolase
23077	2.76e-01	8.34e-02	0.335	1.73121	0.580431	105.75	MYCBP2	MYC binding protein 2
643155	2.77e-01	8.38e-02	0.255	-1.7288	-0.441093	311.4	SMIM15	small integral membrane protein 15
8243	2.77e-01	8.39e-02	0.76	1.72863	1.313849	17.6	SMC1A	structural maintenance of chromosomes 1A
4599	2.77e-01	8.43e-02	0.393	1.72629	0.679078	127.34	MX1	MX dynamin like GTPase 1
8837	2.80e-01	8.51e-02	0.327	1.72198	0.562971	102.16	CFLAR	CASP8 and FADD like apoptosis regulator
9653	2.82e-01	8.58e-02	0.269	1.71771	0.462705	655.1	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
999	2.82e-01	8.62e-02	0.268	1.71581	0.460069	386.77	CDH1	cadherin 1
10921	2.85e-01	8.71e-02	0.218	-1.71065	-0.373668	429.62	RNPS1	RNA binding protein with serine rich domain 1
23161	2.86e-01	8.76e-02	0.277	1.70843	0.472582	297.67	SNX13	sorting nexin 13
6554	2.89e-01	8.85e-02	0.848	1.70323	1.44503	291.74	SLC10A1	solute carrier family 10 member 1
11007	2.91e-01	8.95e-02	0.477	-1.69826	-0.810387	67.43	CCDC85B	coiled-coil domain containing 85B
4836	2.92e-01	8.99e-02	0.295	1.69613	0.500572	141.79	NMT1	N-myristoyltransferase 1
8809	2.93e-01	9.05e-02	0.283	-1.69266	-0.478849	131.64	IL18R1	interleukin 18 receptor 1
1164	2.93e-01	9.05e-02	0.215	1.69273	0.364566	386.8	CKS2	CDC28 protein kinase regulatory subunit 2
84909	2.93e-01	9.05e-02	0.468	1.69255	0.791995	49.92	AOPEP	aminopeptidase O (putative)
22889	2.93e-01	9.11e-02	0.311	1.68981	0.525156	152.94	KHDC4	KH domain containing 4, pre-mRNA splicing factor
4522	2.93e-01	9.11e-02	0.335	1.68976	0.565528	136.26	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
7597	2.93e-01	9.11e-02	0.335	1.68976	0.565528	136.26	ZBTB25	zinc finger and BTB domain containing 25
7099	2.93e-01	9.13e-02	0.702	-1.68841	-1.184811	14.35	TLR4	toll like receptor 4
9988	2.94e-01	9.15e-02	0.515	1.68755	0.868624	30.92	DMTF1	cyclin D binding myb like transcription factor 1
1616	2.95e-01	9.20e-02	0.279	1.68507	0.470625	709.22	DAXX	death domain associated protein
64976	2.98e-01	9.31e-02	0.398	-1.67918	-0.668852	49.31	MRPL40	mitochondrial ribosomal protein L40
7336	2.98e-01	9.33e-02	0.469	1.67825	0.787702	82.28	UBE2V2	ubiquitin conjugating enzyme E2 V2
6856	2.99e-01	9.40e-02	0.203	-1.67487	-0.339961	661.54	SYPL1	synaptophysin like 1
6175	2.99e-01	9.39e-02	0.186	-1.67506	-0.311572	2811.33	RPLP0	ribosomal protein lateral stalk subunit P0
55032	3.00e-01	9.43e-02	0.199	-1.67326	-0.332181	597.98	SLC35A5	solute carrier family 35 member A5
65057	3.00e-01	9.45e-02	0.656	-1.67216	-1.097618	32.99	ACD	ACD shelterin complex subunit and telomerase recruitment factor
25978	3.01e-01	9.54e-02	0.357	1.66751	0.594629	154.99	CHMP2B	charged multivesicular body protein 2B
7128	3.01e-01	9.55e-02	0.44	1.66727	0.733666	75.3	TNFAIP3	TNF alpha induced protein 3
3936	3.01e-01	9.53e-02	0.383	1.66809	0.63847	1644.7	LCP1	lymphocyte cytosolic protein 1
360023	3.04e-01	9.63e-02	0.229	-1.66282	-0.380988	308.86	ZBTB41	zinc finger and BTB domain containing 41
11137	3.06e-01	9.72e-02	0.539	-1.65879	-0.894505	35.92	PWP1	PWP1 homolog, endonuclein
5965	3.10e-01	9.87e-02	0.223	1.65127	0.368699	399.28	RECQL	RecQ like helicase
1387	3.10e-01	9.89e-02	0.483	1.65004	0.796842	45.11	CREBBP	CREB binding protein
10528	3.10e-01	9.89e-02	0.333	-1.65036	-0.549706	983.8	NOP56	NOP56 ribonucleoprotein
57730	3.10e-01	9.92e-02	0.941	1.64877	1.551324	13.22	ANKRD36B	ankyrin repeat domain 36B
51001	3.12e-01	9.99e-02	0.477	-1.64545	-0.784816	48.28	MTERF3	mitochondrial transcription termination factor 3
9961	3.13e-01	1.01e-01	0.257	1.6424	0.421954	263.78	MVP	major vault protein
64318	3.14e-01	1.01e-01	0.259	-1.63996	-0.424672	156.59	NOC3L	NOC3 like DNA replication regulator
55723	3.14e-01	1.01e-01	0.666	-1.64013	-1.092549	23.51	ASF1B	anti-silencing function 1B histone chaperone
5728	3.14e-01	1.01e-01	0.537	1.63912	0.880214	33.96	PTEN	phosphatase and tensin homolog
9686	3.14e-01	1.01e-01	0.237	-1.63813	-0.388258	250.07	VGLL4	vestigial like family member 4
1465	3.17e-01	1.03e-01	0.241	-1.63223	-0.393884	477.89	CSRP1	cysteine and glycine rich protein 1
2673	3.17e-01	1.03e-01	0.816	-1.62934	-1.329902	12.99	GFPT1	glutamine--fructose-6-phosphate transaminase 1
9296	3.17e-01	1.03e-01	0.208	-1.62907	-0.339613	1203.24	ATP6V1F	ATPase H+ transporting V1 subunit F
9700	3.17e-01	1.03e-01	0.794	-1.63244	-1.295667	18.16	ESPL1	extra spindle pole bodies like 1, separase
506	3.17e-01	1.03e-01	0.261	1.6317	0.425742	191.26	ATP5F1B	ATP synthase F1 subunit beta
348	3.17e-01	1.03e-01	0.294	1.63005	0.478831	4815.75	APOE	apolipoprotein E
10857	3.17e-01	1.03e-01	0.28	1.62911	0.455484	1220.2	PGRMC1	progesterone receptor membrane component 1
8996	3.17e-01	1.03e-01	0.308	-1.62827	-0.50087	173.44	NOL3	nucleolar protein 3
100526842	3.18e-01	1.05e-01	0.252	-1.62318	-0.408568	272.3	RPL17-C18orf32	RPL17-C18orf32 readthrough
6139	3.18e-01	1.05e-01	0.252	-1.62318	-0.408568	272.3	RPL17	ribosomal protein L17
84844	3.18e-01	1.04e-01	0.261	-1.62354	-0.424077	197.56	PHF5A	PHD finger protein 5A
4129	3.18e-01	1.04e-01	0.419	1.62382	0.680336	58.22	MAOB	monoamine oxidase B
117145	3.20e-01	1.05e-01	0.325	-1.62018	-0.52596	113.25	THEM4	thioesterase superfamily member 4
10592	3.20e-01	1.05e-01	0.64	-1.61899	-1.036389	25.56	SMC2	structural maintenance of chromosomes 2
4082	3.21e-01	1.06e-01	0.361	-1.61695	-0.583709	240.12	MARCKS	myristoylated alanine rich protein kinase C substrate
10892	3.21e-01	1.06e-01	0.352	1.61613	0.569277	158.43	MALT1	MALT1 paracaspase
7750	3.21e-01	1.06e-01	0.475	1.61518	0.766579	48.29	ZMYM2	zinc finger MYM-type containing 2
29082	3.22e-01	1.07e-01	0.215	-1.61324	-0.347364	785.97	CHMP4A	charged multivesicular body protein 4A
708	3.25e-01	1.08e-01	0.299	-1.60724	-0.479889	982.62	C1QBP	complement C1q binding protein
10959	3.26e-01	1.08e-01	0.173	1.60527	0.277107	6944.71	TMED2	transmembrane p24 trafficking protein 2
3566	3.28e-01	1.09e-01	0.383	1.60124	0.612546	80.32	IL4R	interleukin 4 receptor
154043	3.28e-01	1.10e-01	0.257	1.59978	0.411403	604.99	CNKSR3	CNKSR family member 3
28969	3.28e-01	1.10e-01	0.391	-1.5989	-0.625059	63.38	BZW2	basic leucine zipper and W2 domains 2
55111	3.28e-01	1.10e-01	0.31	-1.59959	-0.495353	131.54	PLEKHJ1	pleckstrin homology domain containing J1
375346	3.30e-01	1.10e-01	0.579	1.59638	0.924621	40.04	STIMATE	STIM activating enhancer
10810	3.30e-01	1.11e-01	0.466	-1.59508	-0.742591	40.69	WASF3	WASP family member 3
79947	3.32e-01	1.12e-01	0.374	-1.59135	-0.595696	117.51	DHDDS	dehydrodolichyl diphosphate synthase subunit
920	3.33e-01	1.12e-01	0.92	1.58948	1.462673	14.46	CD4	CD4 molecule
10845	3.33e-01	1.12e-01	0.235	1.58869	0.372642	553.8	CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X
8737	3.35e-01	1.13e-01	0.24	1.58307	0.379278	289.68	RIPK1	receptor interacting serine/threonine kinase 1
55342	3.35e-01	1.14e-01	0.237	-1.58152	-0.375136	257.2	STRBP	spermatid perinuclear RNA binding protein
84833	3.35e-01	1.14e-01	0.268	1.58192	0.423704	533.61	ATP5MK	ATP synthase membrane subunit k
112694756	3.35e-01	1.14e-01	0.219	-1.58219	-0.346225	1194.33	LOC112694756	uncharaterized LOC112694756
226	3.35e-01	1.14e-01	0.219	-1.58219	-0.346225	1194.33	ALDOA	aldolase, fructose-bisphosphate A
2887	3.36e-01	1.14e-01	0.251	-1.58017	-0.397142	273.84	GRB10	growth factor receptor bound protein 10
4318	3.37e-01	1.15e-01	0.283	-1.57666	-0.446705	1735.53	MMP9	matrix metallopeptidase 9
84274	3.39e-01	1.16e-01	0.334	-1.57377	-0.525214	174.79	COQ5	coenzyme Q5, methyltransferase
1643	3.40e-01	1.16e-01	0.358	1.57168	0.563208	115.13	DDB2	damage specific DNA binding protein 2
1316	3.41e-01	1.16e-01	0.318	1.56992	0.499109	611.58	KLF6	KLF transcription factor 6
51742	3.41e-01	1.17e-01	0.246	1.56844	0.385297	195.19	ARID4B	AT-rich interaction domain 4B
5861	3.41e-01	1.17e-01	0.218	1.56777	0.34162	1809.88	RAB1A	RAB1A, member RAS oncogene family
11011	3.41e-01	1.17e-01	0.702	1.56729	1.100268	19.16	TLK2	tousled like kinase 2
133	3.43e-01	1.18e-01	0.435	-1.56315	-0.680696	72.77	ADM	adrenomedullin
10197	3.43e-01	1.18e-01	0.414	-1.56227	-0.646526	110.18	PSME3	proteasome activator subunit 3
1500	3.43e-01	1.18e-01	0.44	1.56143	0.687405	119.61	CTNND1	catenin delta 1
55608	3.43e-01	1.19e-01	0.235	1.56067	0.367102	574.17	ANKRD10	ankyrin repeat domain 10
654364	3.49e-01	1.21e-01	0.246	-1.5512	-0.381566	1632.1	NME1-NME2	NME1-NME2 readthrough
4830	3.49e-01	1.21e-01	0.246	-1.5512	-0.381566	1632.1	NME1	NME/NM23 nucleoside diphosphate kinase 1
3667	3.49e-01	1.21e-01	0.505	1.55017	0.783137	69.78	IRS1	insulin receptor substrate 1
6304	3.50e-01	1.22e-01	0.311	1.54807	0.481413	108.1	SATB1	SATB homeobox 1
11188	3.50e-01	1.21e-01	0.263	1.54861	0.406592	347.15	NISCH	nischarin
3105	3.52e-01	1.23e-01	0.202	-1.54368	-0.31166	1846.51	HLA-A	major histocompatibility complex, class I, A
7088	3.54e-01	1.23e-01	0.497	1.54089	0.766139	43.08	TLE1	TLE family member 1, transcriptional corepressor
80271	3.56e-01	1.25e-01	0.246	-1.53565	-0.378459	270.74	ITPKC	inositol-trisphosphate 3-kinase C
874	3.56e-01	1.25e-01	0.76	-1.5358	-1.166861	15.54	CBR3	carbonyl reductase 3
6634	3.56e-01	1.25e-01	0.208	1.53477	0.319993	1005.29	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
2961	3.58e-01	1.26e-01	0.273	-1.53131	-0.417293	201.33	GTF2E2	general transcription factor IIE subunit 2
25929	3.59e-01	1.26e-01	0.296	-1.52916	-0.452285	238.16	GEMIN5	gem nuclear organelle associated protein 5
8985	3.60e-01	1.27e-01	0.287	-1.52625	-0.438536	144.13	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
9093	3.60e-01	1.27e-01	0.41	-1.52576	-0.625208	103.06	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
4489	3.60e-01	1.27e-01	0.356	-1.52436	-0.543394	126.74	MT1A	metallothionein 1A
4496	3.60e-01	1.27e-01	0.337	-1.5243	-0.514347	3344.3	MT1H	metallothionein 1H
10870	3.60e-01	1.27e-01	0.385	1.52416	0.587279	350.35	HCST	hematopoietic cell signal transducer
10062	3.61e-01	1.28e-01	0.247	-1.52191	-0.37625	703.26	NR1H3	nuclear receptor subfamily 1 group H member 3
7443	3.61e-01	1.28e-01	0.331	-1.52106	-0.503189	113.93	VRK1	VRK serine/threonine kinase 1
323	3.62e-01	1.29e-01	0.336	-1.51843	-0.509694	98.24	APBB2	amyloid beta precursor protein binding family B member 2
695	3.62e-01	1.29e-01	0.671	1.51862	1.018455	24.41	BTK	Bruton tyrosine kinase
8344	3.63e-01	1.29e-01	0.325	-1.5161	-0.49213	274.76	H2BC6	H2B clustered histone 6
4584	3.63e-01	1.29e-01	0.739	1.51666	1.120831	27.87	MUC3A	mucin 3A, cell surface associated
55215	3.65e-01	1.30e-01	0.74	-1.51224	-1.119775	22.05	FANCI	FA complementation group I
80308	3.66e-01	1.31e-01	0.42	-1.5104	-0.63512	71.96	FLAD1	flavin adenine dinucleotide synthetase 1
8348	3.66e-01	1.31e-01	0.401	-1.5094	-0.605998	73.98	H2BC17	H2B clustered histone 17
50814	3.66e-01	1.31e-01	0.47	1.50992	0.710352	52.32	NSDHL	NAD(P) dependent steroid dehydrogenase-like
8204	3.66e-01	1.31e-01	0.281	-1.50824	-0.423965	214.25	NRIP1	nuclear receptor interacting protein 1
8969	3.68e-01	1.33e-01	0.278	-1.5037	-0.418723	349.59	H2AC11	H2A clustered histone 11
969	3.68e-01	1.33e-01	0.769	1.5032	1.156672	19.85	CD69	CD69 molecule
27336	3.68e-01	1.33e-01	0.259	-1.50351	-0.388758	407.06	HTATSF1	HIV-1 Tat specific factor 1
6128	3.68e-01	1.33e-01	0.199	-1.50058	-0.299174	909.87	RPL6	ribosomal protein L6
5829	3.68e-01	1.33e-01	0.563	1.50197	0.845681	36.16	PXN	paxillin
9738	3.68e-01	1.33e-01	0.422	-1.50118	-0.633327	53.44	CCP110	centriolar coiled-coil protein 110
1633	3.70e-01	1.34e-01	0.493	1.4972	0.737762	38.76	DCK	deoxycytidine kinase
10898	3.71e-01	1.35e-01	0.367	-1.49568	-0.548559	103.51	CPSF4	cleavage and polyadenylation specific factor 4
2185	3.71e-01	1.35e-01	0.413	-1.49553	-0.617289	54.56	PTK2B	protein tyrosine kinase 2 beta
23271	3.71e-01	1.35e-01	0.29	-1.49482	-0.434088	208.04	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
847	3.71e-01	1.35e-01	0.244	1.49365	0.364811	10134.46	CAT	catalase
51187	3.71e-01	1.35e-01	0.228	-1.49276	-0.340741	459.14	RSL24D1	ribosomal L24 domain containing 1
841	3.73e-01	1.36e-01	0.259	-1.48956	-0.385413	330.27	CASP8	caspase 8
1556	3.73e-01	1.37e-01	0.313	-1.48854	-0.46601	2168.67	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
6207	3.73e-01	1.37e-01	0.267	-1.48747	-0.397601	159.78	RPS13	ribosomal protein S13
2152	3.76e-01	1.38e-01	0.646	-1.48322	-0.958314	32.47	F3	coagulation factor III, tissue factor
914	3.76e-01	1.38e-01	0.971	1.48243	1.439844	15.52	CD2	CD2 molecule
7832	3.76e-01	1.39e-01	0.299	1.48134	0.443569	113.7	BTG2	BTG anti-proliferation factor 2
64816	3.76e-01	1.39e-01	0.84	-1.48123	-1.24485	13.28	CYP3A43	cytochrome P450 family 3 subfamily A member 43
80212	3.77e-01	1.39e-01	0.267	-1.47881	-0.394802	259.86	CCDC92	coiled-coil domain containing 92
5236	3.79e-01	1.40e-01	0.235	1.47567	0.347513	985.39	PGM1	phosphoglucomutase 1
5004	3.79e-01	1.40e-01	0.235	1.47494	0.34678	5803.48	ORM1	orosomucoid 1
8624	3.84e-01	1.42e-01	0.254	-1.46715	-0.372266	375.25	PSMG1	proteasome assembly chaperone 1
5997	3.84e-01	1.43e-01	0.411	1.46434	0.602485	78.88	RGS2	regulator of G protein signaling 2
6201	3.84e-01	1.43e-01	0.227	-1.46346	-0.332914	1816.18	RPS7	ribosomal protein S7
26036	3.84e-01	1.43e-01	1.04	1.46432	1.523186	15.02	ZNF451	zinc finger protein 451
58533	3.84e-01	1.43e-01	0.603	-1.46329	-0.882551	26.54	SNX6	sorting nexin 6
25839	3.84e-01	1.43e-01	0.24	-1.46308	-0.351771	288.03	COG4	component of oligomeric golgi complex 4
7448	3.85e-01	1.44e-01	0.276	1.46139	0.403538	3359.07	VTN	vitronectin
8357	3.86e-01	1.44e-01	0.569	-1.45972	-0.830625	42.3	H3C10	H3 clustered histone 10
23456	3.87e-01	1.45e-01	0.3	1.45755	0.437128	102.1	ABCB10	ATP binding cassette subfamily B member 10
11261	3.87e-01	1.45e-01	0.258	-1.45733	-0.376592	637.38	CHP1	calcineurin like EF-hand protein 1
